Epoch,train_loss,train_acc,val_loss,val_acc
1,3.1331726041291375,10.856,2.3059561324119566,10.03
2,2.100040791894469,18.564,1.9070061576366424,24.37
3,1.7328457771359806,33.066,1.565866562128067,41.04
4,1.4665428582969529,45.572,1.4975307869911194,45.71
5,1.2353579235808623,54.816,1.182606281042099,58.49
6,1.0841914247673796,60.706,1.1293492197990418,58.82
7,0.9956997881460068,64.38,0.9704672759771347,64.69
8,0.9192793026299733,67.216,0.8684451919794083,69.16
9,0.8258686672391184,70.964,0.7675318557024002,72.99
10,0.7618960056768354,73.282,1.0881458967924118,64.15
11,0.6975626708449,75.712,0.8932829463481903,69.51
12,0.6683679599591228,76.842,1.1153552865982055,65.48
13,0.6421295339646547,77.712,0.8274974465370178,71.05
14,0.6108941402276764,78.86,0.8600001147389412,71.87
15,0.6022877299114872,79.024,0.727702054977417,75.61
16,0.5768815663159655,80.006,0.6673850095272065,77.87
17,0.5674760168623132,80.47,0.7613653445243835,74.13
18,0.5552199601059984,80.9,0.654295052587986,77.14
19,0.5420020964292004,81.39,0.7249456572532654,76.21
20,0.5356075556381888,81.614,0.7432193878293037,75.5
21,0.5190632102434592,82.102,1.0085527163743973,67.33
22,0.5098946084604239,82.488,0.7218129947781563,76.23
23,0.5014954046215243,82.72,0.7064322260022163,76.59
24,0.49735700413394157,82.776,0.8099363538622856,74.17
25,0.491474023179325,83.226,0.7222608569264412,75.95
26,0.47902761952346545,83.778,0.5902034533023834,79.79
27,0.4748867978067959,83.552,0.9577298587560654,71.5
28,0.46550154754572814,84.018,0.6556933522224426,78.49
29,0.46331232366964337,84.082,0.5040000060200691,82.9
30,0.4570376421789379,84.376,1.2379162126779557,65.9
31,0.45532480804511655,84.31,0.9168077075481414,69.07
32,0.4485502663399557,84.526,0.551773627102375,81.18
33,0.4399923157051701,84.742,0.7156070408225059,76.0
34,0.4393555535684766,84.994,0.7516951805353165,74.91
35,0.4328880567303704,85.08,0.6834382650256157,78.44
36,0.42732146572883783,85.366,0.6185528656840324,80.43
37,0.4208267087597981,85.406,0.7031978470087051,77.86
38,0.4193014529964808,85.674,0.786854478418827,76.26
39,0.41387208915122636,85.73,0.6080374404788017,80.1
40,0.41058492801530894,85.686,0.5888602387905121,80.58
41,0.41126375033727386,85.948,0.7707084223628045,76.87
42,0.4006381543243633,86.18,0.5632427614927292,81.54
43,0.4098001939561361,85.904,0.8337464588880539,75.34
44,0.3972747571709211,86.434,0.6757549566030502,79.48
45,0.38656106099600684,86.758,0.6520683285593987,79.43
46,0.39469866843327234,86.414,0.6294566664099693,79.01
47,0.3874878307894977,86.71,0.6165576487779617,79.89
48,0.3836789648703602,86.786,0.49093286037445066,83.64
49,0.37872252458958977,87.0,0.7473455053567887,78.62
50,0.37537164967078385,87.198,0.5026047429442406,83.34
51,0.3757998574420314,87.17,0.5633828476071358,81.4
52,0.36787837309300747,87.322,0.4603823681175709,84.35
53,0.3636334769789825,87.378,0.47469434797763826,84.55
54,0.36222725881792395,87.688,0.4974901434779167,83.5
55,0.35524937769641046,87.828,0.5568903410434722,81.64
56,0.35130280439201217,87.954,0.48661098212003706,84.06
57,0.35459266450551463,87.848,0.5765863534808159,81.21
58,0.34936864338719936,87.966,0.462426480948925,84.02
59,0.3525751342477701,87.788,0.5719390907883644,82.3
60,0.3424257314799692,88.086,0.6122767850756645,80.68
61,0.33854836473227157,88.45,0.4339814099669457,85.33
62,0.3344832221260461,88.592,0.5019642874598503,83.72
63,0.33533584339844297,88.354,0.4172490204870701,86.15
64,0.33120692610893104,88.7,0.6603927284479141,79.77
65,0.32939318462710854,88.74,0.47329432651400566,84.3
66,0.32470006512863864,88.896,0.5261522045731545,83.37
67,0.3281776785774304,88.724,0.540939239859581,82.6
68,0.3195836501353232,89.008,0.5057739028334618,83.91
69,0.32006877733161077,89.076,0.5298306725919246,83.16
70,0.3155987464329776,89.23,0.4688213863968849,85.14
71,0.31697450993615955,89.092,0.39250741004943845,86.77
72,0.3129577116893076,89.212,0.4161443938314915,86.41
73,0.31021166065007527,89.382,0.46766121447086334,84.75
74,0.3066672851591159,89.502,0.42384187892079356,85.49
75,0.30043446000122354,89.838,0.4669331175088882,85.44
76,0.30108867296020086,89.654,0.4890008273720741,83.98
77,0.3027681213663057,89.486,0.5427345550060272,82.75
78,0.2911957260745261,89.984,0.3800402081012726,87.16
79,0.291293815769198,89.874,0.6291001877188682,80.35
80,0.2861993914979803,90.12,0.41472009688615796,86.38
81,0.2828831431620261,90.192,0.581927584707737,82.08
82,0.28544761225238174,90.292,0.37404643014073374,87.61
83,0.2808300110766345,90.278,0.40227052584290507,86.94
84,0.2798875828685663,90.514,0.39851210221648214,86.46
85,0.27131011293214913,90.612,0.4168460650742054,86.85
86,0.26666348012130886,90.748,0.5386829361319542,83.06
87,0.2679979327656424,90.822,0.4390835301578045,85.58
88,0.2664792552171156,90.806,0.5430578136444092,83.07
89,0.26735938014581684,90.61,0.4614168009161949,84.35
90,0.2584465261920334,91.146,0.39049881234765055,86.92
91,0.2581765937721333,91.202,0.39686986193060875,87.56
92,0.24979829612900228,91.372,0.4567684426903725,85.77
93,0.25064509884094643,91.428,0.38500046730041504,87.23
94,0.24873134006014871,91.428,0.43121699333190916,85.63
95,0.24877740431319723,91.466,0.4261945353448391,86.37
96,0.24003036514572476,91.728,0.4190913771092892,86.5
97,0.24293301761379021,91.62,0.38369507640600203,87.76
98,0.2389593909844718,91.726,0.36722277492284777,87.78
99,0.2312912213642274,92.1,0.4389941917359829,86.15
100,0.23324776547567924,91.948,0.3885913942754269,88.02
101,0.23009058779767713,91.944,0.38756572023034097,87.59
102,0.22332284687196507,92.282,0.4447138491272926,85.95
103,0.2210142773664211,92.446,0.36725713714957237,88.25
104,0.21087052758849795,92.716,0.3777414448559284,87.96
105,0.21801547858568712,92.436,0.4101799324154854,86.69
106,0.20888634420493069,92.716,0.33371311977505685,88.85
107,0.20933612666623977,92.876,0.33647617846727373,89.36
108,0.2052684071499978,92.914,0.40139734536409377,87.0
109,0.20300218108517434,92.988,0.38172742664813997,87.56
110,0.20240540387075576,92.992,0.37762368470430374,88.09
111,0.19591073224992703,93.238,0.4131125159561634,87.26
112,0.19423934932598066,93.352,0.4224219977855682,86.68
