Epoch,PolicyUpdates,Time (second),AverageNormalizedTestEpRet,StdNormalizedTestEpRet,MaxNormalizedTestEpRet,MinNormalizedTestEpRet,AverageTestEpRet,StdTestEpRet,MaxTestEpRet,MinTestEpRet,TestEpLen,AverageQ1Vals,StdQ1Vals,MaxQ1Vals,MinQ1Vals,AverageQ2Vals,StdQ2Vals,MaxQ2Vals,MinQ2Vals,LogPi,LossPi,LossQ,Alpha,LossAlpha,AlphaCQL,AlphaCQLLoss,AverageDeltaCQL,StdDeltaCQL,MaxDeltaCQL,MinDeltaCQL
1,4000,78.48952388763428,34.910664876302086,25.29532081647381,75.86054,1.5321892,1604.262890625,1161.2250427888644,3484.137,71.966774,560.1333333333333,12.0275048828125,7.892668670988286,39.686012,-19.780973,12.029046875,7.891005312617018,39.224804,-21.917753,6.181220703125,-11.2549443359375,1.5611290283203125,0.1696488037109375,-0.009127318382263183,8.2544326171875,-7.7366162109375,0.2714256286621094,0.7018619297675514,2.6171894,-0.5361447
2,8000,98.8236198425293,56.610636393229164,22.420130231185844,77.33796,1.2971221,2600.436979166667,1029.234408026989,3551.9604,61.175617,807.3333333333334,41.42648046875,9.751923287869937,73.33164,3.2494981,41.42659375,9.748107188064768,73.071724,2.4320014,6.0117099609375,-39.38081640625,4.12999267578125,0.3535233154296875,-0.0026891798973083495,25.1203828125,-14.5296103515625,-0.40903277587890624,0.11488605161353001,-0.010456736,-0.7905942
3,12000,119.08511233329773,57.782368977864586,22.615346697541472,81.99826,1.8728429,2654.227604166667,1038.196127906476,3765.8992,87.605064,825.0666666666667,70.661515625,10.9240031009699,104.65383,0.10072434,70.6617421875,10.920951051762845,104.50908,-5.8253493,6.00535205078125,-67.8889765625,5.896869140625,0.45389581298828124,-0.0014896231889724731,43.01248828125,-18.6098515625,-0.5632464599609375,0.09553190399435223,-0.13190988,-0.8619834
4,16000,139.37409377098083,54.33535563151042,24.258098411492742,80.82939,1.9567889,2495.98671875,1113.6095665297898,3712.2405,91.45875,793.3666666666667,96.480328125,13.070794017579804,132.75061,-18.125595,96.4805078125,13.066791161184142,136.7358,-11.716707,6.00361474609375,-93.1555703125,7.15941796875,0.5217835083007812,-0.0009093117713928222,61.272875,-20.85139453125,-0.6578084716796875,0.09113224008104893,-0.35306793,-0.9984555
5,20000,159.5525026321411,59.76381022135417,25.61323662923138,88.300835,0.24800695,2745.1893229166667,1175.8195439777314,4055.2297,13.014192,826.5666666666667,118.3966328125,16.05022877562809,162.34221,-51.926926,118.397,16.045155518878587,165.73483,-38.102192,6.00220458984375,-114.69784375,8.2165712890625,0.5674835815429687,-0.0003719414174556732,79.619828125,-22.83741015625,-0.71225244140625,0.08792266939711735,-0.4008831,-1.0238918
6,24000,179.76002025604248,65.18929036458333,18.637645141118284,82.0271,3.05033,2994.254427083333,855.5929717648067,3767.2231,141.65962,907.8,136.74359375,19.378066692784397,184.08435,-74.86105,136.743578125,19.372311103737726,183.61078,-55.526196,6.00218603515625,-132.742125,9.3077470703125,0.6015144653320312,-0.000363764226436615,97.8840390625,-23.981046875,-0.75459375,0.09116768246305043,-0.31104398,-1.1718489
7,28000,200.0347044467926,53.58761800130208,25.709159309394646,84.501175,1.0467641,2461.6604166666666,1180.2228603107126,3880.8,49.682507,708.1666666666666,151.853,22.644615115960793,204.31082,-97.01931,151.853796875,22.638712005103116,205.66714,-85.08606,6.00251416015625,-147.61446875,10.373486328125,0.6285250244140625,-0.0006906353235244751,115.96303125,-24.91214453125,-0.7847813720703125,0.08875625695751757,-0.41236448,-1.0975093
8,32000,220.24493169784546,63.37789713541667,18.633749867232396,83.12041,1.5656403,2911.1,855.4141686925697,3817.4136,73.5024,832.9666666666667,164.30353125,25.41863120822992,219.91513,-115.53363,164.30390625,25.41600996419383,221.96884,-92.069466,6.0009208984375,-159.858796875,11.380548828125,0.6522163696289063,0.0001987079381942749,133.69265625,-25.04014453125,-0.812442138671875,0.09109124050969564,-0.5062362,-1.1153922
9,36000,240.46761441230774,64.16171061197916,21.284330418271715,82.98464,1.1617951,2947.08203125,977.0935813250779,3811.1807,54.9632,852.9333333333333,174.411125,28.052512142408922,229.98375,-146.95088,174.411296875,28.048236352754873,232.15652,-123.205734,6.00101611328125,-169.80190625,12.5521181640625,0.6689092407226562,0.0002043786346912384,151.11921875,-25.58048046875,-0.8305285034179688,0.09065013142411583,-0.4516304,-1.1481994
10,40000,260.6949715614319,55.7651611328125,28.835684137670462,80.65313,0.63095826,2561.62421875,1323.7513865274452,3704.1487,30.594227,805.4,182.59853125,30.349065059734542,237.00664,-146.5881,182.598484375,30.345724575300554,238.52217,-122.954,6.00158056640625,-177.846453125,13.443421875,0.6847727661132812,-0.00023943275213241576,168.13003125,-25.63524609375,-0.8474727783203125,0.09079952404048715,-0.47045517,-1.1428479
11,44000,280.8605012893677,61.26650390625,20.946489052961436,82.8905,16.603619,2814.172916666667,961.5843870058069,3806.8594,763.8465,785.6333333333333,189.472109375,31.906005508367855,247.82831,-164.16524,189.472171875,31.902501861139356,250.70724,-144.08234,6.00081396484375,-184.63253125,14.16515625,0.694983642578125,0.00021922768652439116,184.889484375,-26.1668984375,-0.8584044189453125,0.09204188338864808,-0.52145404,-1.1868798
