Epoch,PolicyUpdates,Time (second),AverageNormalizedTestEpRet,StdNormalizedTestEpRet,MaxNormalizedTestEpRet,MinNormalizedTestEpRet,AverageTestEpRet,StdTestEpRet,MaxTestEpRet,MinTestEpRet,TestEpLen,AverageQ1Vals,StdQ1Vals,MaxQ1Vals,MinQ1Vals,AverageQ2Vals,StdQ2Vals,MaxQ2Vals,MinQ2Vals,LogPi,LossPi,LossQ,Alpha,LossAlpha,AlphaCQL,AlphaCQLLoss,AverageDeltaCQL,StdDeltaCQL,MaxDeltaCQL,MinDeltaCQL
1,4000,141.36425352096558,-17.599043782552084,12.180844870978094,22.839525,-40.179966,-1065.6926432291666,512.2410565349091,634.87054,-2015.2881,953.9666666666667,17.6523046875,9.014706300678908,56.4244,-32.852295,17.652291015625,9.010016561444269,56.601738,-33.668995,8.4823603515625,-17.914298828125,1.923364013671875,0.07015880584716797,-0.018660518646240236,0.214035400390625,-0.36761935424804687,-1.841369873046875,15.926290175367269,78.86416,-18.103191
2,8000,165.95656442642212,-21.803253173828125,2.964773412648318,-17.601738,-26.465498,-1242.4923177083333,124.67762178915669,-1065.8059,-1438.5536,1000.0,40.7116875,9.063578815098372,132.4116,-12.482652,40.710625,9.05846806860851,131.50264,-17.40014,8.0018583984375,-40.892375,2.095042236328125,0.044457168579101564,5.7517748326063156e-05,0.03988276672363281,0.0029025075435638427,-1.0719560546875,3.3302123735769467,13.572962,-12.639034
3,12000,190.74363946914673,-33.34275716145833,2.7138066626744624,-24.356726,-36.061974,-1727.7631510416666,114.12369933541412,-1349.8734,-1842.1143,1000.0,60.9882578125,18.909443738513303,242.90666,-3.9517443,60.98849609375,18.90869343714684,239.49219,-8.055539,8.01598876953125,-61.32496875,6.68669970703125,0.05097507095336914,-0.0003611077070236206,0.05860219955444336,-0.005713732719421387,-0.8113598022460937,4.409254737906396,16.77673,-15.612336
4,16000,215.6121220588684,-26.2414794921875,3.553729695823328,-23.821405,-37.64719,-1429.1328125,149.44499406136026,-1327.3616,-1908.7773,1000.0,83.986078125,30.29111565294352,358.3565,26.119623,83.985515625,30.287665600042537,366.0374,19.879072,8.01193212890625,-84.4908515625,13.8200751953125,0.06332426452636719,-0.00016273033618927,0.07733074951171875,-0.006263739109039307,-0.8525548706054688,4.242585904404294,14.717651,-14.692154
5,20000,240.4765055179596,-17.871602376302082,6.2611339629977705,-9.584873,-34.79968,-1077.1544921875,263.2994651216241,-728.67267,-1789.0309,1000.0,108.962484375,45.60115815415218,541.67926,38.89562,108.9619765625,45.59669944195523,541.79956,38.281265,8.01235791015625,-109.52603125,25.961515625,0.07817961120605468,-0.00024245834350585937,0.13492999267578126,-0.012887999534606934,-0.8317720947265625,4.421518316003,15.412876,-14.064216
6,24000,265.24984645843506,-27.957305908203125,16.111316262762333,6.7819977,-56.475983,-1501.288671875,677.5292613607179,-40.39666,-2700.5845,967.2333333333333,133.6510625,59.96735778738296,703.11194,42.00354,133.651734375,59.961727376719224,714.45795,46.39856,8.01141748046875,-134.125375,44.238609375,0.09310629272460938,-5.29809296131134e-05,0.18567251586914063,-0.007470036506652832,-0.87612548828125,4.894876945593219,22.012268,-18.05204
7,28000,289.9899899959564,-30.225335693359376,14.970869065385505,7.257455,-49.680035,-1596.666015625,629.5699325730225,-20.402246,-2414.7944,967.3,156.228453125,71.93132141146859,839.96,48.846428,156.229078125,71.92250690847754,832.94977,47.921955,8.013537109375,-156.6510625,61.7638828125,0.10206837463378907,-0.00029418626427650453,0.23156132507324217,-0.01495141887664795,-0.8615321044921875,4.813182987249705,16.385761,-21.73127
8,32000,314.54713916778564,-16.02390340169271,12.422209770122087,7.503643,-36.206673,-999.4532552083333,522.3911848413983,-10.049306,-1848.1992,840.1666666666666,174.520765625,84.29833924817262,1141.9476,64.39196,174.5220625,84.29218528428362,1179.2515,55.050472,8.00975732421875,-174.825875,76.589890625,0.10777247619628906,0.00010078897327184677,0.27505218505859375,-0.017117181777954103,-0.8709345703125,4.987307718724603,15.670477,-17.619358
9,36000,339.32222628593445,-3.7301048278808593,10.873346078733844,18.644642,-35.460308,-482.462109375,457.2568570654062,458.46317,-1816.8124,921.0666666666667,189.9834375,96.20242720430706,1275.0558,18.070642,189.9841875,96.1971829109356,1329.7754,29.458542,8.018849609375,-190.13878125,106.0192109375,0.11491615295410157,-0.0005711135864257812,0.3401934814453125,0.0014257946014404298,-0.9088156127929687,5.516408407537462,21.833849,-21.628242
10,40000,363.79507517814636,-23.856915283203126,9.102199325002905,11.218993,-30.100958,-1328.8546875,382.7747814751297,146.19232,-1591.4355,1000.0,202.81253125,104.94785371792983,1578.671,-81.873886,202.814015625,104.9452190430798,1609.6239,31.642633,8.00835205078125,-202.865,136.17378125,0.1205566177368164,0.0005962651371955872,0.40822088623046876,-0.004814704895019531,-0.9014560546875,5.770557679938742,26.142918,-20.69314
