Epoch,PolicyUpdates,Time (second),AverageNormalizedTestEpRet,StdNormalizedTestEpRet,MaxNormalizedTestEpRet,MinNormalizedTestEpRet,AverageTestEpRet,StdTestEpRet,MaxTestEpRet,MinTestEpRet,TestEpLen,AverageQ1Vals,StdQ1Vals,MaxQ1Vals,MinQ1Vals,AverageQ2Vals,StdQ2Vals,MaxQ2Vals,MinQ2Vals,LogPi,LossPi,LossQ,Alpha,LossAlpha,AlphaCQL,AlphaCQLLoss,AverageDeltaCQL,StdDeltaCQL,MaxDeltaCQL,MinDeltaCQL
1,4000,74.7549979686737,11.932395426432292,8.044336169072105,26.208172,0.06029621,1201.24921875,998.7186791083864,2973.6125,-272.69308,1000.0,14.3051025390625,9.450261239775333,57.703556,-17.126453,14.305064453125,9.450038442382127,59.70367,-17.523691,6.2704853515625,-12.62190234375,2.25598828125,0.2873890991210937,-0.017695383071899416,6.62679296875,-3.1321162109375,-0.11371670532226562,0.9046440849362561,2.668968,-1.0486723
2,8000,93.19399404525757,22.599171956380207,7.702090923239205,33.297894,1.9471773,2525.547916666667,956.2283897340286,3853.814,-38.43341,1000.0,48.14976171875,10.005687054745415,108.10069,10.179453,48.1482734375,10.010679063505131,107.85188,9.670789,6.00344140625,-44.33779296875,4.66290771484375,0.55456689453125,-0.0011573097705841065,11.9290595703125,0.09804824829101562,-1.0125260009765624,0.10740212886696543,-0.59817815,-1.3250145
3,12000,111.6126594543457,16.292449951171875,10.404270097561906,32.812603,-0.14230107,1742.5579427083333,1291.7086358773017,3793.5645,-297.8459,1000.0,75.5813359375,7.45902321646407,156.72728,38.68274,75.5822265625,7.454754669839914,157.61159,37.40621,5.99890966796875,-71.894140625,3.44513916015625,0.5197523193359375,0.0010236237049102783,5.330291015625,0.1258243179321289,-1.0196575927734375,0.08207906147124693,-0.72894114,-1.2896994
4,16000,130.03761219978333,12.55092264811198,8.494069622389494,32.45988,-0.2742119,1278.0407552083334,1054.5540289620062,3749.7734,-314.22284,1000.0,94.413203125,6.438781425860021,187.02615,64.60551,94.4141875,6.43284054675693,187.14322,62.484577,5.99986865234375,-90.89475,2.751825439453125,0.48974462890625,0.0005008326768875122,4.030367431640625,0.012724553108215332,-1.0030568237304687,0.07843444879076154,-0.76923174,-1.2852558
5,20000,148.4683859348297,15.179374186197917,10.944969175855027,37.32154,-0.38521785,1604.367578125,1358.837444288315,4353.357,-328.00443,1000.0,108.132265625,6.0117554112754785,198.16573,81.2946,108.133234375,6.004195147977787,197.73598,81.30115,6.0005693359375,-104.704109375,2.415765869140625,0.4742849731445313,0.00017002782225608825,3.4264892578125,0.007320916652679444,-1.0020526733398438,0.0787546889105063,-0.66227025,-1.2464554
6,24000,166.86722135543823,12.287581380208334,9.480384680217139,29.136154,-0.03514794,1245.3463541666667,1177.0067686013251,3337.1267,-284.54263,1000.0,118.2786484375,5.6981956436884476,204.70695,91.25783,118.2793828125,5.691260775851868,204.2236,91.05534,6.000310546875,-114.9301328125,2.184304931640625,0.4610718994140625,0.00030801546573638915,3.00237744140625,0.005235099792480468,-1.0016607666015624,0.07925219851070706,-0.6841881,-1.2831663
7,28000,185.29454588890076,11.161900838216146,8.329764535300002,34.599762,0.29705784,1105.591015625,1034.1552107880132,4015.4436,-243.29869,1000.0,125.70046875,5.450388640099438,208.3044,98.964615,125.7011328125,5.443965444933041,208.89325,99.91857,6.0008408203125,-122.416265625,2.043800048828125,0.45043411254882815,4.069022834300995e-05,2.78791748046875,0.0022314772605895998,-1.0007386474609374,0.07747358733443645,-0.6918418,-1.2746341
8,32000,203.70895147323608,16.473590087890624,7.984138786867921,30.979258,3.3657916,1765.046875,991.2451092775524,3565.9512,137.69008,1000.0,130.9001875,5.099685383984487,203.56451,107.60186,130.9006640625,5.093671778540506,204.29034,108.759415,5.99992724609375,-127.677421875,1.890784912109375,0.43959194946289065,0.0005168691277503967,2.5670361328125,0.0008604564666748047,-1.0002225341796875,0.07840517996783487,-0.6839093,-1.3315817
9,36000,222.13608074188232,14.576254272460938,10.6403316926046,38.518528,0.08233512,1529.4890625,1321.016174516169,4501.9653,-269.9569,1000.0,134.2538125,4.82922701824526,199.5087,109.51041,134.254203125,4.8244830519704385,198.44618,111.79406,5.9997734375,-131.089921875,1.74531494140625,0.4298085632324219,0.000496539831161499,2.43074072265625,0.0021261365413665773,-1.00075341796875,0.07964663486208778,-0.7043878,-1.2503418
10,40000,240.4940059185028,23.102960205078126,11.908952968556541,38.399334,-0.35436153,2588.094791666667,1478.5177261929146,4487.167,-324.17358,1000.0,136.219015625,4.630616311234931,193.80516,110.23813,136.21925,4.627333237473286,194.02426,111.98179,6.0011435546875,-133.105703125,1.641798095703125,0.4213062133789062,-4.8041060566902164e-05,2.343725830078125,0.0006962475776672363,-1.0001982421875,0.0777143412322359,-0.73814815,-1.2955282
11,44000,258.8502290248871,22.17519327799479,12.005811852147554,37.575916,0.097634524,2472.9109375,1490.5430777628221,4384.9385,-268.05746,1000.0,137.146453125,4.372482087942156,188.4077,110.86527,137.146703125,4.368252609382269,186.1689,112.193214,6.0002861328125,-134.072875,1.535572509765625,0.41424090576171874,0.00036093831062316894,2.239576904296875,0.002370985507965088,-1.0009384765625,0.07917129871135331,-0.7224173,-1.2949891
12,48000,277.2232747077942,25.616166178385416,11.73973745647129,39.19239,0.09895426,2900.114322916667,1457.5092909938287,4585.6265,-267.89362,1000.0,137.22984375,4.164386303076361,183.28065,113.68905,137.230015625,4.160587022885112,181.10072,113.488045,6.000783203125,-134.20784375,1.450152099609375,0.40587625122070314,0.00017131003737449647,2.1292431640625,-0.00034872251749038695,-0.9997044067382812,0.0779532780709812,-0.72496486,-1.2528963
13,52000,295.5524055957794,25.52299601236979,10.2862797980287,40.202,3.2355077,2888.547395833333,1277.0600612343962,4710.9717,121.51514,1000.0,136.674375,3.9504956670809044,175.68138,113.71275,136.674578125,3.947363513908682,176.36754,112.20355,6.00083349609375,-133.686515625,1.365319580078125,0.40005694580078127,0.00012106740474700928,2.064597900390625,0.0009039767384529114,-1.0003005981445312,0.07610772664449172,-0.7292349,-1.3069447
14,56000,313.85628843307495,23.96376749674479,13.342464321356331,39.620052,0.38682595,2694.9661458333335,1656.490909523301,4638.7217,-232.15382,1000.0,135.834890625,3.798485512345677,170.1587,113.379875,135.835015625,3.7952140142635566,171.57274,112.53842,6.00038671875,-132.8789375,1.307079345703125,0.3949952392578125,0.00030013769865036013,2.02911083984375,0.001337673306465149,-1.0005255126953125,0.07721974305610818,-0.7489218,-1.2717297
15,60000,332.23090076446533,31.132509358723958,7.808107879977363,40.022038,7.981336,3584.978125,969.3905301786273,4688.6284,710.7182,1000.0,134.736578125,3.649414684447699,167.83926,111.76887,134.736546875,3.646688218224517,169.49437,110.69593,6.0007001953125,-131.813375,1.236480224609375,0.3901116943359375,0.00018528127670288085,1.958524169921875,0.0010172616243362426,-1.000390380859375,0.07859014362532256,-0.6871425,-1.2600113
16,64000,350.5593388080597,28.308156331380207,11.277287147343808,42.62259,-0.058826867,3234.32890625,1400.0953777034858,5011.4917,-287.48242,1000.0,133.358546875,3.548343033198735,161.32104,111.47009,133.35865625,3.545653837138152,164.71577,110.29905,6.0016298828125,-130.467046875,1.1856859130859374,0.385215087890625,-9.481830894947053e-05,1.9044254150390625,0.00018923205137252806,-0.9999302978515625,0.0783018201652984,-0.73657286,-1.2720852
17,68000,368.86526226997375,26.121708170572916,12.114312837335568,38.87748,1.282733,2962.877864583333,1504.013563768625,4546.53,-120.92536,1000.0,131.8548125,3.4321098364836025,163.14749,110.32721,131.85490625,3.4291547849379005,161.89436,107.88669,6.0008935546875,-128.980515625,1.137751220703125,0.38244235229492185,0.00021557264029979705,1.8910672607421875,0.0006048830747604371,-1.0001480712890625,0.0794354150289884,-0.7187866,-1.251201
18,72000,387.32349824905396,28.004648844401043,11.372949033850565,43.679283,3.2218935,3196.6484375,1411.9719071804038,5142.682,119.82489,1000.0,130.328140625,3.336157706432281,160.30046,108.23939,130.3281015625,3.333907535179253,159.09761,107.25644,6.00059228515625,-127.4741875,1.0873994140625,0.379289794921875,0.0003671792447566986,1.8518251953125,0.00046833765506744385,-1.00007568359375,0.07909487095539253,-0.708718,-1.3214053
19,76000,405.6426956653595,27.20254923502604,12.47916362339974,41.446827,0.24476005,3097.0661458333334,1549.3105563443373,4865.519,-249.79155,1000.0,128.770359375,3.255034862044491,157.12025,104.412025,128.770359375,3.251794276338065,155.82953,107.27445,6.0014794921875,-125.942890625,1.0500565185546875,0.37539651489257814,5.9206888079643246e-05,1.810511962890625,-0.00014738467335700988,-0.9997308349609375,0.08027037231830397,-0.71026033,-1.2797029
20,80000,423.98604679107666,32.748295084635416,12.79658882463897,42.990234,0.41450858,3785.5802083333333,1588.7195682897177,5057.1353,-228.71696,1000.0,127.2075703125,3.191098918035525,152.9785,105.484604,127.2076171875,3.188081901541662,152.36664,106.0338,6.00110693359375,-124.3953359375,1.01102978515625,0.37272540283203126,0.00021835213899612426,1.761575439453125,0.0003456411361694336,-0.99996630859375,0.08006950815872285,-0.7340437,-1.2564337
21,84000,442.32557702064514,34.892598470052086,9.66019631806962,43.504723,6.45155,4051.7994791666665,1199.3307022391002,5121.0103,520.79254,1000.0,125.7149765625,3.152466172498922,150.41252,103.15699,125.715,3.1503028748241015,148.76118,104.78888,6.00138818359375,-122.910703125,0.9888115234375,0.37212939453125,9.236537665128708e-05,1.769884033203125,0.00013720309734344482,-0.9998839111328125,0.07940923538210747,-0.72254765,-1.2732993
22,88000,460.613657951355,35.908573404947916,9.693612822745278,43.44329,3.3033156,4177.934375,1203.4792893938807,5113.3833,129.9336,1000.0,124.310421875,3.123111460597028,147.50485,103.052574,124.3104453125,3.121437813482354,146.66386,103.26324,6.0009794921875,-121.530453125,0.9557032470703125,0.3685050659179688,0.00021252326667308807,1.7146201171875,0.0010468487739562988,-1.0003989868164063,0.07789183957177415,-0.6423077,-1.256754
23,92000,478.9390399456024,34.16890055338542,10.696571518603713,43.364285,0.05086697,3961.9515625,1327.9984939750498,5103.574,-273.86374,1000.0,122.948734375,3.106085099999274,144.61163,100.273735,122.948734375,3.104284149063194,143.57376,101.455925,6.0013779296875,-120.1784375,0.934582275390625,0.3674627685546875,6.517776846885682e-05,1.7097576904296874,0.0008693875074386597,-1.0002994384765624,0.0789021194434423,-0.7363988,-1.2951212
24,96000,497.2585451602936,34.61778157552083,9.613045115530728,42.262814,0.9668662,4017.680208333333,1193.4767697781135,4966.8247,-160.1408,1000.0,121.70759375,3.080453275544445,139.4377,98.75131,121.707578125,3.07819876180657,138.46773,100.34186,6.0014541015625,-118.952453125,0.9141326293945312,0.3651739501953125,0.00021170932054519653,1.6804813232421876,9.955719113349915e-05,-0.999810546875,0.08119122653599006,-0.64995974,-1.3110741
25,100000,515.5416080951691,35.01025390625,10.115911880650371,41.527256,6.677008,4066.40703125,1255.9084892353158,4875.5044,548.78357,1000.0,120.5400546875,3.073607408241983,140.1548,97.284035,120.5400546875,3.07161891735246,139.38428,98.97816,6.00185595703125,-117.7866328125,0.8913770751953125,0.36526324462890625,1.6304492950439452e-05,1.67873095703125,0.0003649718761444092,-0.9999849853515625,0.07994727185182927,-0.6673873,-1.2845448
26,104000,533.863701581955,35.93850911458333,10.411679014252856,43.84939,3.5652246,4181.651041666667,1292.6284333352205,5163.801,162.45006,1000.0,119.4295703125,3.0866384488732237,136.46326,96.766975,119.42959375,3.0845830097032567,136.55571,97.62766,6.000953125,-116.69575,0.8714573364257813,0.362324951171875,0.00026707839965820314,1.6461007080078125,0.00032445499300956727,-0.9999736328125,0.07723878461785351,-0.7413545,-1.2786797
27,108000,552.2121903896332,32.695166015625,10.07496599392007,42.85817,5.731143,3778.983854166667,1250.8251143411962,5040.7397,431.35272,1000.0,118.3734375,3.1237469362730073,131.67845,94.01943,118.3734609375,3.1210033818269087,131.26178,96.321785,6.0015263671875,-115.6467421875,0.8504990234375,0.3612704772949219,0.00019901973009109496,1.6176575927734376,0.0005790596604347229,-1.000096435546875,0.07970353806610549,-0.75290555,-1.2443156
28,112000,570.551459312439,28.609128824869792,13.441709611938009,41.171753,0.35514057,3271.695833333333,1668.8122722463422,4831.3677,-236.08762,1000.0,117.3719765625,3.1727446467924265,129.56288,92.39674,117.3719609375,3.1705519100091233,128.437,93.7573,6.00188134765625,-114.6465234375,0.8427420043945313,0.3607562255859375,9.658932685852051e-08,1.618315185546875,0.00012565326690673829,-0.9998331298828125,0.07933705181201384,-0.73911333,-1.3058805
29,116000,588.8293087482452,36.99640706380208,5.305648730105077,43.287277,15.725025,4312.990885416667,658.7057512020573,5094.014,1672.1111,1000.0,116.4564453125,3.207911210731603,127.78724,92.45406,116.4564765625,3.2057469451849285,125.92635,93.2323,6.00229541015625,-113.7371328125,0.8181196899414063,0.3601513671875,-0.0001414080858230591,1.5787093505859375,0.0013677853345870972,-1.0006303100585938,0.07945478979596507,-0.7128865,-1.3242441
30,120000,607.1582441329956,37.62914225260417,8.450416906782618,43.251663,1.7030457,4391.545833333334,1049.134405116904,5089.5923,-68.74278,1000.0,115.5299609375,3.244588794487292,125.59274,90.284805,115.5299609375,3.2423113681157307,123.785706,90.02122,6.00066455078125,-112.826953125,0.804586181640625,0.35818368530273437,0.00042266085743904115,1.5656356201171875,-0.0004600159525871277,-0.9994556274414063,0.07738488538758842,-0.73885536,-1.251595
31,124000,625.4874246120453,37.57222086588542,8.580264039619255,43.215004,4.4990635,4384.479166666667,1065.2550868219312,5085.041,278.38782,1000.0,114.6839609375,3.3129113836529793,125.20116,87.30284,114.68396875,3.310930052492804,125.6229,87.18956,6.001373046875,-111.9896640625,0.7869683227539063,0.35683096313476564,0.00024319343268871307,1.547213134765625,0.0005427168607711792,-1.0000958862304687,0.07791547832160796,-0.71200365,-1.268377
32,128000,643.8094129562378,36.795589192708334,10.426230895683453,43.834454,2.8591707,4288.058854166667,1294.4352178974943,5161.9473,74.79219,1000.0,113.914390625,3.3672964744546925,123.46457,85.26144,113.914390625,3.3655852481403588,123.455414,85.04156,6.001626953125,-111.2239375,0.779722900390625,0.3564345397949219,0.0002488601803779602,1.541531982421875,0.00018097367882728577,-0.9998128662109375,0.07995520410449286,-0.71237046,-1.2725308
33,132000,662.0914027690887,35.2829345703125,10.322809713959906,43.949883,11.543277,4100.26015625,1281.595307939809,5176.278,1152.9395,1000.0,113.1796640625,3.3535659076384645,121.02184,84.00123,113.179625,3.3519406109558383,120.58601,83.50572,6.00209033203125,-110.494421875,0.7642503662109374,0.35566293334960936,-7.164520770311356e-05,1.509101806640625,0.0005533220767974853,-1.0001090698242188,0.07855281120043671,-0.7354941,-1.2729853
34,136000,680.4323689937592,32.70992838541667,12.449515239056499,44.30117,-0.48384663,3780.8171875,1545.629709859383,5219.8906,-340.2494,1000.0,112.4997265625,3.3592239791635654,120.40756,83.3551,112.499765625,3.3578127181247024,120.03965,81.17521,6.001123046875,-109.81709375,0.7584364013671875,0.355239501953125,0.00039992111921310425,1.51359765625,0.0003599659204483032,-0.9999586791992188,0.08024549605900849,-0.6880499,-1.2758036
35,140000,698.8189649581909,37.56844889322917,8.048021004560297,43.15293,13.652866,4384.0109375,999.1762273659904,5077.335,1414.8489,1000.0,111.8530625,3.3574123627337618,119.20569,81.67279,111.853078125,3.3561446678070954,120.05634,81.63809,6.00198876953125,-109.1795390625,0.7411263427734375,0.3541514892578125,4.314103722572327e-05,1.4907880859375,0.00023940247297286988,-0.9998862915039063,0.08034096654924494,-0.721528,-1.2959522
36,144000,717.1304039955139,35.388789876302084,10.292402686442841,43.17403,0.70792687,4113.402604166667,1277.8202273142076,5079.954,-192.28856,1000.0,111.2700390625,3.3741410944120283,118.61094,80.39269,111.2700546875,3.3727373781358962,118.55566,80.01905,6.0020732421875,-108.596625,0.7326624755859374,0.354529052734375,8.203010261058808e-05,1.4890244140625,0.0013232295513153076,-1.00059765625,0.0806136580185446,-0.72406954,-1.2523474
37,148000,735.402604341507,37.14435628255208,9.375148436324888,44.070652,4.1974463,4331.358854166667,1163.941464736665,5191.2715,240.94154,1000.0,110.6991875,3.4341648593580945,117.79936,78.52089,110.6991875,3.4325306410231065,118.18163,78.79087,6.001681640625,-108.03321875,0.7229896240234375,0.3533240661621094,0.0002084297835826874,1.4671094970703125,-0.00044911015033721925,-0.9993487548828125,0.0812833277500201,-0.73655665,-1.2892538
38,152000,753.7138411998749,36.87064208984375,9.838677181658916,43.563557,1.57561,4297.376822916666,1221.4893095452508,5128.3145,-84.56415,1000.0,110.1210625,3.4765818117441163,118.056984,75.60567,110.12103125,3.4756770642117343,117.25781,76.16405,6.001205078125,-107.4654765625,0.70520703125,0.35195550537109377,0.0002786864638328552,1.445494384765625,-0.00017858871817588807,-0.9996203002929688,0.07964436579123986,-0.73338646,-1.2939428
39,156000,772.0364000797272,39.031856282552084,7.7695758310058345,45.223114,15.2836075,4565.695833333333,964.6067246983785,5334.3516,1617.3082,1000.0,109.5864609375,3.539640474327866,116.4617,73.94196,109.586546875,3.5378896373314843,116.49265,74.46326,6.0022705078125,-106.92659375,0.7089334106445313,0.3524761657714844,-0.00010069112479686737,1.449560546875,0.0008775685429573059,-1.0003280029296875,0.0777666647858612,-0.74753445,-1.2779182
40,160000,790.3617362976074,37.7249755859375,9.085319241289534,45.134495,4.092633,4403.444270833334,1127.958628082904,5323.3496,227.92874,1000.0,109.1118671875,3.5623203079681787,116.15036,73.703255,109.1118671875,3.561346578630757,115.906746,73.048706,6.00128466796875,-106.459984375,0.70587158203125,0.35166009521484376,0.00029970085620880125,1.443245849609375,2.5035202503204347e-05,-0.9997445068359375,0.07874320227938665,-0.6776351,-1.2641214
41,164000,808.6572296619415,39.61571451822917,6.607320590384167,42.690884,4.904005,4638.182291666667,820.3107134901181,5019.9707,328.66202,1000.0,108.6514921875,3.5797063918095993,115.443344,72.08896,108.6515234375,3.578657165666334,115.28931,72.41782,6.002361328125,-105.999703125,0.6920672607421875,0.3515257568359375,3.629868477582931e-05,1.428151611328125,0.00038940054178237914,-0.9999209594726562,0.08120853539786359,-0.6740975,-1.2782272
42,168000,827.0055258274078,37.84915364583333,8.690862284007459,43.612007,1.4124216,4418.861458333334,1078.986129042754,5134.3296,-104.82429,1000.0,108.194203125,3.5648521566030618,115.543755,72.17147,108.19425,3.5638714465451753,115.21902,70.66234,6.00200048828125,-105.543203125,0.684056396484375,0.35140606689453124,1.540626585483551e-05,1.416297119140625,0.00038659632205963136,-1.0000062255859374,0.07853104624966574,-0.68016773,-1.3174288
43,172000,845.3564019203186,35.177164713541664,11.900566638951483,42.500095,-0.08899758,4087.129427083333,1477.4767680068612,4996.2837,-291.22815,1000.0,107.797578125,3.5961620981175892,114.50232,70.6241,107.79759375,3.594764123216223,114.719925,71.6184,6.00189306640625,-105.148921875,0.6810577392578125,0.3513077392578125,0.00019603554904460907,1.4153243408203124,0.0009090797901153564,-1.000321044921875,0.08055146641784636,-0.73463565,-1.2845526
44,176000,863.7101306915283,39.29924723307292,7.122979485531465,43.98061,7.4938126,4598.892708333334,884.3307073713996,5180.0923,650.1913,1000.0,107.4228515625,3.618496725808592,114.176476,70.66974,107.42284375,3.6177158766357675,114.1276,70.24116,6.00193115234375,-104.7823203125,0.6730494995117188,0.3501484069824219,0.00012268860638141633,1.4006083984375,0.00011189979314804077,-0.9997738647460938,0.07924187317102975,-0.7012398,-1.2816691
45,180000,881.9987440109253,41.487613932291666,1.978110305225336,44.498352,36.382534,4870.582291666667,245.58596593996708,5244.371,4236.778,1000.0,107.024671875,3.6447496752606345,113.7784,69.69477,107.0246875,3.6432368581643853,113.59636,69.61765,6.001748046875,-104.384671875,0.66832861328125,0.35019390869140626,0.0002021494209766388,1.3910106201171875,8.358430862426757e-05,-0.9997342529296875,0.08061857626704252,-0.70355606,-1.3192519
46,184000,900.3270401954651,34.59095458984375,10.909944828405603,43.688343,6.3244877,4014.350520833333,1354.4891780052483,5143.807,505.01755,1000.0,106.6499296875,3.62313893498269,113.50092,68.789764,106.649953125,3.6217992334611813,113.29544,68.68545,6.00164892578125,-104.0153046875,0.6598621826171875,0.3493673400878906,0.00017853343486785888,1.3667144775390625,0.0009307771921157837,-1.0003976440429687,0.07886931810906735,-0.7300551,-1.2844965
47,188000,918.6315128803253,39.783329264322916,6.922431081876751,42.922737,3.9406297,4658.9921875,859.4321768858009,5048.756,209.05727,1000.0,106.2178671875,3.6442609257999763,113.281456,67.486725,106.2178984375,3.643450486189225,112.94362,68.23233,6.00231103515625,-103.5891484375,0.6539780883789063,0.3485665588378906,-1.8858373165130616e-05,1.358303466796875,-0.0004583526849746704,-0.9993602294921875,0.07976038871712503,-0.7226147,-1.3231622
48,192000,937.0016164779663,40.656591796875,4.351270982530444,44.152287,20.191782,4767.409375,540.2181349541437,5201.4062,2226.667,1000.0,105.8360234375,3.653537588976265,112.37578,67.59638,105.836078125,3.6522419270565853,112.67461,66.87376,6.00247119140625,-103.20290625,0.6498198852539062,0.349442626953125,-7.61696994304657e-05,1.3711248779296874,0.0005889055728912353,-1.000130126953125,0.07876875275658259,-0.71191454,-1.3279206
49,196000,955.3038895130157,40.35347086588542,1.430543292506391,43.333817,37.60385,4729.777083333333,177.60449975530838,5099.7915,4388.4067,1000.0,105.5226171875,3.7098112106615346,112.57213,65.886475,105.522703125,3.708829467045499,112.39591,64.90185,6.0006572265625,-102.8870625,0.6469390869140625,0.34971484375,0.0005801481008529663,1.362996826171875,0.00028836223483085633,-0.9999105834960937,0.07969923942710362,-0.73039645,-1.3130563
50,200000,973.6328039169312,38.67069905598958,8.154818829976518,45.963356,5.7857776,4520.8578125,1012.4353806539951,5426.254,438.1357,1000.0,105.2413203125,3.7492828741390665,112.03227,65.572395,105.241359375,3.7485145495415915,111.96162,64.24212,6.00347802734375,-102.60821875,0.64427880859375,0.3493664245605469,-0.0004583434462547302,1.36395361328125,0.0006399811506271363,-1.0001748657226563,0.08012552189173468,-0.72973704,-1.2888895
51,204000,991.9660601615906,40.16669514973958,6.047277051125813,44.446827,8.8161,4706.588020833334,750.7803051936476,5237.974,814.3556,1000.0,104.951703125,3.714713670829826,111.84531,62.55125,104.951734375,3.713683917915942,111.32602,61.805454,6.001552734375,-102.32334375,0.6344105834960938,0.3487260437011719,0.0003005930781364441,1.3331607666015626,0.00021034330129623413,-0.999840087890625,0.07880443084575163,-0.6933674,-1.2570945
52,208000,1010.2664730548859,40.22628987630208,6.7588595046343,44.814045,4.938461,4713.986458333334,839.1245437954964,5283.565,332.93982,1000.0,104.646328125,3.726980125969952,111.06677,64.67092,104.6463671875,3.726137881993231,110.8876,64.40358,6.0015263671875,-102.021203125,0.6319139404296875,0.34835287475585935,0.00018369866907596587,1.3361552734375,0.00032452648878097533,-0.9999443359375,0.07882100249854405,-0.68700075,-1.3072175
