Epoch,train_loss,train_acc,val_loss,val_acc
1,3.430771837454013,11.586,2.2135384678840637,17.12
2,2.0018557197297624,19.868,1.9333223700523376,22.52
3,1.8709765102552331,25.926,1.7942687213420867,31.45
4,1.717882168567394,34.032,1.7869537937641145,30.84
5,1.5824540289466644,39.704,1.5309563481807709,42.86
6,1.4245926910044286,47.176,1.3704635500907898,49.86
7,1.2969658313809758,52.724,1.2409246671199798,55.75
8,1.1512483931563395,58.77,1.2697321677207947,56.74
9,1.0320785330689473,63.096,1.4407581555843354,51.8
10,0.9207472647242534,67.138,1.0579749149084092,63.53
11,0.84523113319636,69.986,1.058380663394928,64.82
12,0.7903375842839556,72.216,1.1048869037628173,64.97
13,0.7284899759475533,74.246,0.7758191281557083,73.09
14,0.6782844835687476,76.234,1.0010506176948548,68.24
15,0.6380163725379788,77.924,0.6286790350079536,78.06
16,0.6142598927173468,78.67,0.8711522072553635,72.04
17,0.581277773965655,80.132,0.9942696768045426,69.6
18,0.5673793293630985,80.426,0.9785442322492599,69.83
19,0.5553154204507618,80.828,0.8444131273031235,72.02
20,0.5406599323005628,81.24,0.7694443237781524,74.03
21,0.5304053312219927,81.772,0.948333044052124,70.88
22,0.5127435073523265,82.282,0.6691862976551056,77.58
23,0.5122975806903352,82.466,0.7056217223405838,77.32
24,0.4985032243954251,82.948,0.6610789957642556,77.48
25,0.4910650634399765,82.972,0.911834437251091,72.21
26,0.4809013339869507,83.55,0.7426638182997704,76.28
27,0.4745622143873473,83.644,0.6218924477696419,78.91
28,0.46969722657252455,83.91,0.717858431339264,77.27
29,0.46428201799197577,83.91,0.6951766785979271,77.45
30,0.45477521678675775,84.358,0.6230583080649376,80.62
31,0.4458494009569173,84.704,0.7988299444317818,75.43
32,0.4488283163674957,84.518,0.7644209176301956,75.31
33,0.44182020174267955,84.814,0.5867931574583054,80.34
34,0.43173308720064285,84.96,0.5976291802525521,80.71
35,0.43129750750863644,85.174,0.6829055279493332,77.82
36,0.42263501120345365,85.328,0.5536797735095024,81.39
37,0.4211977110494433,85.546,0.5587937510013581,81.54
38,0.41617974555096054,85.662,0.6018162962794303,80.3
39,0.41512900167871314,85.704,0.9107919597625732,71.26
40,0.41009521446264613,85.822,0.6431084647774696,79.16
41,0.4051944690439707,86.216,0.6525594621896744,78.56
42,0.40259749993034033,86.096,0.7154173284769059,77.76
43,0.4007959511426404,86.246,0.5682967028021813,81.7
44,0.4003974138318425,86.278,0.5236252066493035,81.96
45,0.39032274720918797,86.456,0.5677659663558007,80.67
46,0.3881929557570411,86.468,0.5001739096641541,82.92
47,0.3792349990752652,86.94,0.5527000215649605,82.46
48,0.3838982042068106,86.804,0.8529493463039398,75.23
49,0.3824484706915858,86.882,0.47607111126184465,84.06
50,0.3797375405078654,86.978,0.4824415475130081,83.85
51,0.3782460769195386,87.098,0.5092457976937294,83.59
52,0.363949336549815,87.578,0.5176669251918793,82.41
53,0.36567494852463606,87.572,0.47094782143831254,83.95
54,0.36635395095628853,87.46,0.4247658996284008,85.96
55,0.3619843779698662,87.698,0.5340073156356812,82.09
56,0.3632828565814611,87.492,0.5302145852148533,83.25
57,0.3534331392982732,87.932,0.5709029498696327,81.22
58,0.3511233416664631,87.86,0.5215765736997128,83.4
59,0.34771984049578764,88.03,0.5588272953033447,81.55
60,0.34880441229056824,88.132,0.5278366941213608,82.65
61,0.34554910896074437,87.976,0.6123711135983467,79.95
62,0.3431397729441333,88.108,0.46198548525571825,84.58
63,0.3434085369948536,88.116,0.4872913435101509,84.39
64,0.3358247327758833,88.376,0.5353017026185989,83.23
65,0.3364664712906494,88.354,0.4986460244655609,83.11
66,0.3350655227670889,88.552,0.5053316652774811,83.71
67,0.3283806861285358,88.666,0.4530883590877056,84.62
68,0.3332088958576817,88.446,0.539711928665638,82.53
69,0.32010775057556073,88.868,0.7646839031577111,76.49
70,0.3223984755594712,88.806,0.5514081078767776,82.26
71,0.31950026731509384,88.952,0.5582983869314194,82.53
72,0.31884940547863844,88.948,0.46530720621347427,84.85
73,0.3054293540051526,89.432,0.47401780158281326,85.33
74,0.3115126979168114,89.342,0.5521582332253456,82.94
75,0.30704409356617257,89.48,0.4714515294134617,84.62
76,0.30248320373275395,89.558,0.5849210637807846,81.93
77,0.307822676075389,89.428,0.5523347139358521,82.43
78,0.29505428778545933,89.896,0.4374701310694218,85.74
79,0.29592130765738084,89.746,0.35482340574264526,87.68
80,0.295659923873594,89.796,0.43857517376542093,85.71
81,0.2870674654460319,90.052,0.4221074277162552,85.95
82,0.28764149478024537,90.076,0.4055541430413723,86.2
83,0.27836419224662856,90.548,0.4004554983973503,86.89
84,0.28472584078226554,90.176,0.3831080459058285,87.16
85,0.2805774499235861,90.398,0.4076694813370705,86.46
86,0.27214399037306264,90.668,0.5678950443863868,81.92
87,0.2784811387510251,90.484,0.47105169147253034,84.78
88,0.27181895913751536,90.574,0.5126785984635354,83.71
89,0.27022884913798795,90.698,0.5469087499380112,82.64
90,0.2629831423768607,90.956,0.4177863995730877,86.29
91,0.2584852573206967,90.944,0.43971949875354766,85.49
92,0.25894335866965296,91.018,0.45501081421971323,85.52
93,0.25614871764960495,91.202,0.4715426826477051,84.38
94,0.2482610770579799,91.504,0.5926516854763031,81.01
95,0.2497347384462576,91.508,0.42082505762577055,86.48
96,0.2461310370689463,91.422,0.549197004288435,83.55
97,0.24796296800951215,91.464,0.4087964691221714,86.93
98,0.2408580001624649,91.802,0.490632646381855,84.48
99,0.2359396517276764,91.812,0.3706550332903862,88.21
100,0.23238058921778598,91.924,0.3819053453207016,87.84
101,0.2344266072944607,92.0,0.35310556650161745,88.59
102,0.22522565699599284,92.194,0.39011434972286224,87.39
103,0.22272536129978918,92.432,0.4705625367164612,85.81
104,0.22189217375215056,92.14,0.4099779988825321,86.79
105,0.22130824017631429,92.346,0.4281444774568081,86.43
106,0.211473906665202,92.696,0.41115944147109984,86.7
107,0.21085611578372435,92.7,0.4792224183678627,85.48
108,0.20570710554833302,93.04,0.3580394247174263,88.34
109,0.2079304422983123,92.822,0.44605075553059575,86.09
110,0.19911951489765625,92.964,0.34338021993637086,88.57
111,0.2011104130455295,93.062,0.3610310709476471,88.57
112,0.1942496690184564,93.198,0.42262175619602205,87.37
113,0.19494455968937302,93.224,0.3946850875020027,87.86
114,0.18664975733022252,93.566,0.47342326641082766,85.78
115,0.1877699561436158,93.516,0.3849442285299301,87.89
116,0.1806952563850471,93.75,0.3931999409198761,87.92
117,0.17662095614825674,93.904,0.3594823989272118,88.71
118,0.16900699382738385,94.09,0.33132990218698977,89.85
119,0.1727503981736615,94.072,0.3923680739104748,88.35
120,0.1636112618934163,94.358,0.3218782038986683,89.84
121,0.16690288740388878,94.288,0.45581377133727075,86.1
122,0.1571287589476389,94.586,0.3351705737411976,89.09
123,0.16203745071540404,94.438,0.3903339433670044,87.96
124,0.1498214147622933,94.778,0.4990039479732513,85.48
125,0.1511461097756615,94.722,0.33585719771683215,89.63
126,0.14872050348221494,94.862,0.3459969572722912,89.61
127,0.13901854395066077,95.146,0.3162926456332207,90.02
128,0.13805849364270334,95.2,0.30943046435713767,90.34
129,0.1347596255104865,95.28,0.33875417031347754,89.55
130,0.13566683962598175,95.264,0.33633878074586393,89.5
131,0.12812850726268177,95.592,0.3831919926404953,88.39
132,0.12744855799752733,95.656,0.34708088494837286,89.58
133,0.11730419611915603,95.974,0.34090355269610884,90.2
134,0.11434417882996142,96.114,0.30583445984870195,90.65
135,0.11221248744165196,96.152,0.3306482034176588,90.33
136,0.10728640970595353,96.29,0.34496798522770405,89.55
137,0.10721747273260065,96.34,0.2919300849735737,91.3
138,0.09838934222717419,96.602,0.33084869258105754,90.21
139,0.09868907397303282,96.662,0.2885103314369917,91.56
140,0.10120673605795864,96.426,0.2717175102978945,91.33
141,0.0887281742956861,97.05,0.3076183400303125,91.26
142,0.08254236582657108,97.188,0.2972516572475433,91.46
143,0.08232281981107524,97.16,0.3324226404726505,90.36
144,0.08324662518337407,97.098,0.29337815023958685,91.59
145,0.07730990462957898,97.446,0.30492055155336856,91.16
146,0.07236562418225019,97.554,0.2985717737674713,91.15
147,0.06960678503365086,97.578,0.2906521237641573,91.75
148,0.06937407240119127,97.668,0.3206201107054949,91.35
149,0.06272726793490026,97.892,0.28713572151958944,91.89
150,0.056508950176922715,98.106,0.27712557196617127,92.55
151,0.055192485053921145,98.158,0.27826294258236883,92.0
152,0.0503586392749644,98.286,0.28867816530168056,91.91
153,0.05011348245317674,98.306,0.28433339573442934,92.61
154,0.04983248931291463,98.374,0.2800037242472172,92.45
155,0.04176829983253994,98.64,0.29096734896302223,92.1
156,0.033936294386415836,98.918,0.29111787624657154,92.39
157,0.03435047402682588,98.904,0.29839071542024614,92.09
158,0.032905698377553305,98.958,0.2750129413604736,92.82
159,0.026175539142659406,99.206,0.2650892062485218,93.2
160,0.02457248923771293,99.246,0.25382105596363547,93.13
161,0.023387830978369013,99.256,0.27706561408936975,92.98
162,0.01907743437125174,99.434,0.24699142323806883,93.32
163,0.02046150299232177,99.39,0.2507431111857295,93.37
164,0.019481491183152285,99.436,0.24420152887701987,93.87
165,0.01510842466283866,99.56,0.2507334998622537,93.89
166,0.011974399097149481,99.708,0.24089778009802104,94.1
167,0.010461174604266196,99.734,0.22769049428403376,94.12
168,0.010025100277550995,99.758,0.24836966924369336,93.97
169,0.008257295874416676,99.792,0.23496676862239838,94.13
170,0.006892090733282154,99.838,0.22614263027906417,94.47
171,0.0053209038653775406,99.92,0.21299160446971654,94.66
172,0.004459853024433946,99.926,0.20849415861070156,94.72
173,0.0038971616523316524,99.922,0.2154061415605247,94.79
174,0.003859508579568294,99.928,0.20946271473541855,94.71
175,0.002579723210300288,99.98,0.20434700449928642,95.04
176,0.002496784956961432,99.968,0.21097660705447197,94.79
177,0.0025616604727609535,99.974,0.1971635826304555,95.13
178,0.00232403707193911,99.972,0.20403654102236032,95.02
179,0.002196105365293658,99.978,0.20160022675991057,94.87
180,0.002116487242991243,99.984,0.20362377554178238,95.06
181,0.0020410648402412568,99.974,0.2053404976427555,94.94
182,0.0018611876794215664,99.988,0.1992869199439883,95.12
183,0.0016778792764353173,99.988,0.20184974053874613,95.04
184,0.0018315506894189073,99.986,0.19936245188117027,95.05
185,0.001529886496855932,99.992,0.19947082597762347,94.95
186,0.0017233378327716038,99.988,0.19570643914863467,95.17
187,0.0016305322542696087,99.986,0.19783624300733207,95.12
188,0.0014389227096782164,99.992,0.1958420099131763,95.21
189,0.0015540383666839516,99.996,0.19633105503395198,95.16
190,0.001347908598628095,99.998,0.19608781719580293,95.22
191,0.0013753841952670871,99.992,0.19541940219700338,95.16
192,0.001404465370885361,99.998,0.1957393657229841,95.13
193,0.0014029555613725253,99.994,0.1956285458803177,95.17
194,0.0014469269162896649,99.998,0.19532600903883576,95.13
195,0.0014204971993680272,99.994,0.19447893088683485,95.17
196,0.001426725334826085,99.994,0.19464616519398986,95.18
197,0.001360363207425198,100.0,0.19442890996113418,95.27
198,0.001422404921959009,99.994,0.19492191867902875,95.17
199,0.0013429707555157487,99.996,0.1936619522795081,95.16
200,0.0013771371063216568,99.994,0.19429711749777198,95.19
