Epoch,PolicyUpdates,Time (second),AverageNormalizedTestEpRet,StdNormalizedTestEpRet,MaxNormalizedTestEpRet,MinNormalizedTestEpRet,AverageTestEpRet,StdTestEpRet,MaxTestEpRet,MinTestEpRet,TestEpLen,AverageQ1Vals,StdQ1Vals,MaxQ1Vals,MinQ1Vals,AverageQ2Vals,StdQ2Vals,MaxQ2Vals,MinQ2Vals,LogPi,LossPi,LossQ,Alpha,LossAlpha,AlphaCQL,AlphaCQLLoss,AverageDeltaCQL,StdDeltaCQL,MaxDeltaCQL,MinDeltaCQL
1,4000,83.0128972530365,64.66525472005209,39.92401800347338,118.403755,-29.017092,2393.7682291666665,1678.9247352596442,4653.633,-1545.8557,671.7666666666667,12.76272265625,7.22609339693655,48.741398,-47.934975,12.7646123046875,7.222234819032818,51.75825,-47.76111,8.0485,-12.6685703125,1.282058837890625,0.05312620544433594,-0.0019048349857330323,5.778458984375,-2.416541259765625,-0.1264962158203125,1.0811930417620563,3.1544874,-1.528613
2,8000,107.4478108882904,53.359716796875,43.05341734161954,117.22876,-29.873114,1918.336328125,1810.5254485922035,4604.221,-1581.854,839.8333333333334,34.14286328125,6.214160680956842,57.834583,-53.297607,34.1436640625,6.212893284835174,65.68838,-50.149403,8.00741259765625,-33.5619453125,2.24875634765625,0.07519795227050781,0.00021702264249324799,11.9410625,-0.378017822265625,-0.9657303466796875,0.17563034972598857,-0.222508,-1.7085472
3,12000,131.79595470428467,55.17823486328125,43.18156917791046,114.33774,-27.060652,1994.810546875,1815.9146088587609,4482.645,-1463.5817,916.2,50.5681328125,8.006793014372233,82.09337,-93.99299,50.5683515625,8.007465022948898,80.84735,-95.68511,8.00694921875,-49.92055078125,2.59286181640625,0.0764599838256836,0.00010284256935119629,10.3683076171875,0.3038685302734375,-1.029522705078125,0.15739606546333945,-0.50411665,-1.6336983
4,16000,156.5145354270935,20.057576497395832,41.79090436327024,105.813934,-32.506397,517.8811848958334,1757.43297643656,4124.1934,-1692.5916,936.6333333333333,62.53150390625,11.721634644963133,94.59042,-158.06808,62.53170703125,11.72285294840808,98.4409,-159.74019,8.00501904296875,-61.94518359375,2.60402880859375,0.07038456726074219,0.00012574437260627746,6.779369140625,0.14466796875,-1.020205810546875,0.14739128114749794,-0.4883047,-1.6531391
5,20000,181.26787114143372,12.441146850585938,36.897660763138724,86.99796,-30.42797,197.587548828125,1551.65743642081,3332.9253,-1605.1875,923.0666666666667,71.3757265625,13.742821990042657,115.087746,-177.88513,71.3757734375,13.744920652735686,132.79333,-178.66199,7.99965087890625,-70.8380625,2.80781689453125,0.065077880859375,0.00044502022862434387,5.21404638671875,0.03710283660888672,-1.0066362915039062,0.14534598016104405,-0.5009137,-1.6025025
6,24000,205.9546239376068,-4.478936258951823,23.910865567509262,48.269424,-31.983566,-513.952734375,1005.5236115245297,1704.2742,-1670.605,894.3666666666667,78.55259375,11.40325234582222,134.76236,-165.07405,78.55278125,11.40543387491243,136.98422,-165.86748,8.00734375,-78.06590625,2.413432861328125,0.0630360336303711,-1.4713019132614136e-05,4.7976669921875,0.004641899108886719,-1.0004688720703125,0.15437641343925304,-0.2265396,-1.5414817
7,28000,230.7245512008667,-21.99351603190104,13.903102991291489,13.093571,-38.4842,-1250.493359375,584.6671417709966,225.02393,-1943.976,968.8,84.660859375,9.845492306126697,161.60529,-61.949844,84.660984375,9.847371159350093,155.97911,-64.77048,8.00693310546875,-84.167328125,2.660684814453125,0.0636401481628418,-3.9064519107341765e-05,4.7069453125,0.006685560703277588,-1.0010099487304687,0.14057395178051107,-0.5051369,-1.4556437
8,32000,255.67529463768005,-19.059769694010416,19.70269337684783,21.994913,-41.440506,-1127.1205729166666,828.5573808332971,599.3521,-2068.2976,878.7333333333333,89.924828125,10.176451831311343,179.52548,-42.409218,89.92484375,10.181324048226733,185.15585,-41.834312,8.0058388671875,-89.409953125,3.18603759765625,0.06629572296142579,3.0366480350494383e-05,4.65363720703125,-0.0010670437812805177,-0.99934912109375,0.14282109541454355,-0.5298479,-1.6553353
9,36000,280.0353488922119,-32.28905436197917,11.96650463054758,7.8655524,-43.923714,-1683.4513020833333,503.2274502316688,5.1700788,-2172.7239,967.3333333333334,94.8623359375,10.94118080921799,214.47505,-40.775024,94.8623515625,10.941701692949776,221.47322,-44.687912,8.00963037109375,-94.3315,4.1997421875,0.0701678466796875,-0.00016550403833389283,4.77235400390625,-0.027799421310424805,-0.9940530395507813,0.14729917270611953,-0.5083833,-1.5517825
10,40000,304.3711564540863,-22.954762776692707,13.310422617648797,27.432713,-39.095844,-1290.9165364583334,559.7431851602423,828.0279,-1969.6975,942.2333333333333,100.0129453125,11.858968125431486,246.40257,-30.843594,100.0128203125,11.861718230298678,237.65306,-30.62688,8.00849853515625,-99.439046875,5.6579609375,0.07637071228027344,-0.00010029255598783494,5.299142578125,0.0013596668243408203,-0.9998525390625,0.14729187587235776,-0.36523706,-1.5725373
11,44000,328.7240238189697,-28.956414794921876,8.699795985844295,4.2940707,-40.270218,-1543.3041666666666,365.8525203776334,-145.02144,-2019.0835,1000.0,104.9502890625,13.06774954324577,263.99402,-14.888407,104.95028125,13.070336166296565,270.55832,-17.361063,8.00541943359375,-104.337046875,7.060486328125,0.08192488098144532,7.605459541082382e-05,5.78959814453125,-0.02492155075073242,-0.995344482421875,0.14209321973008324,-0.5058341,-1.4718939
12,48000,353.412264585495,-29.70773722330729,6.149638872993207,-15.707021,-40.031567,-1574.8994791666667,258.61078380454285,-986.1273,-2009.0474,1000.0,109.8104453125,14.39510821859287,282.66473,-21.179264,109.810453125,14.396368899830263,285.20602,-23.997211,8.008021484375,-109.154453125,8.570787109375,0.0870766830444336,-0.00012546974420547485,6.247400390625,-0.013537142753601074,-0.9975204467773438,0.14353523465137674,-0.52118677,-1.5269159
13,52000,378.11627411842346,-18.81772257486979,13.854450576664886,14.691819,-36.473763,-1116.9416666666666,582.6212606259176,292.23508,-1859.4312,852.5666666666667,114.3814765625,15.078711711383038,300.06018,-22.02435,114.3813359375,15.08050272703135,298.35687,-22.280088,8.00598974609375,-113.695421875,10.098078125,0.09042648315429687,3.999096155166626e-05,6.42287890625,-0.006318490028381348,-0.9987320556640625,0.1410263099743465,-0.50158185,-1.4796032
14,56000,402.81648421287537,-36.31759440104167,12.28430106820795,7.6891437,-46.358276,-1852.863671875,516.5917472563159,-2.2484357,-2275.1045,930.0,118.430328125,16.088365846940455,311.53302,-39.757496,118.4303984375,16.09084124199229,313.51712,-39.269966,8.00655029296875,-117.7057265625,11.366552734375,0.09437721252441406,-5.814160406589508e-05,6.687810546875,0.009734880447387696,-1.0012097778320312,0.1403251672816813,-0.52767617,-1.5188365
15,60000,427.4660415649414,-19.239921061197915,13.790142633568612,8.008269,-32.681427,-1134.6962239583333,579.9168618575137,11.171736,-1699.952,811.9333333333333,121.952890625,17.597082499664538,329.27655,-88.765854,121.95278125,17.601676056557796,327.7435,-86.18685,8.00853369140625,-121.214515625,12.406845703125,0.09597990417480469,-0.00012562564015388487,6.48275390625,-0.005608192443847656,-0.998788330078125,0.1466962270135791,-0.45850953,-1.5402445
16,64000,452.1069583892822,-15.445357259114584,16.17993207102294,19.464668,-34.607952,-975.1236328125,680.4146774822934,492.94772,-1780.9683,720.5,125.12775,18.10464201524018,342.3291,-80.95773,125.1277890625,18.11561739908414,343.0411,-79.845856,8.004328125,-124.373875,13.044330078125,0.0977047882080078,0.00011393389105796814,6.79138037109375,-0.014252445220947266,-0.997635498046875,0.13364082800792776,-0.52741134,-1.4756078
17,68000,476.55462431907654,-8.283170572916667,18.52731742280616,8.062611,-38.856186,-673.9321614583333,779.129300351788,13.456947,-1959.6191,454.23333333333335,128.205953125,18.536715256484896,366.3152,-48.228256,128.205984375,18.54129681279063,365.77676,-47.166275,8.0079462890625,-127.4205390625,14.508783203125,0.10284870147705077,-0.00019409732520580292,7.3271103515625,-0.02192911148071289,-0.9966715698242188,0.1410325041837098,-0.511769,-1.5277231
18,72000,501.2455315589905,-17.29068400065104,15.853278282161916,8.034643,-36.456833,-1052.7251953125,666.6779582377086,12.280844,-1858.7191,743.5333333333333,130.923734375,18.957891661521856,391.75046,-38.077427,130.9233125,18.966566801875345,413.55527,-55.2282,8.00405029296875,-130.0928671875,15.253240234375,0.1031306381225586,0.0002358132004737854,7.04538037109375,0.03562107849121094,-1.00482177734375,0.1400968679727405,-0.48718014,-1.5488713
19,76000,525.7675533294678,-4.951654052734375,17.176511638960143,26.339441,-33.484646,-533.83193359375,722.3238424234197,782.0525,-1733.7299,472.8333333333333,133.030375,21.0029611007591,432.6221,-106.2069,133.03040625,21.00446455518445,424.5047,-104.87024,8.00738916015625,-132.174296875,18.13294140625,0.10727536773681641,-0.00013316214084625245,7.651263671875,-0.06752085876464843,-0.9904860229492187,0.14052451379403802,-0.4261883,-1.4526659
20,80000,550.3111844062805,-15.268782552083334,13.862901186146967,16.13612,-30.15512,-967.6981119791667,582.9766147396766,352.97223,-1593.7133,782.4666666666667,135.485328125,23.25293664249744,443.6569,-162.36375,135.485421875,23.264182502293092,453.69962,-160.19153,8.0045498046875,-134.5935,20.752314453125,0.11131833648681641,0.00016932140290737153,8.547017578125,-0.05567189407348633,-0.993173583984375,0.1443475527083864,-0.42204866,-1.5382795
21,84000,574.9537193775177,-12.519926961263021,13.53572385624426,9.507874,-29.505697,-852.1004557291667,569.217796629726,74.23459,-1566.4031,737.3333333333334,137.5264375,24.534734306692624,450.63736,-178.39687,137.526109375,24.544643000051966,449.6131,-181.10924,8.00683154296875,-136.586546875,21.93062890625,0.11488150024414062,-0.00011584918946027755,8.930005859375,0.009654755592346192,-1.0008919677734376,0.13945395247697426,-0.48782235,-1.4660064
