Epoch,PolicyUpdates,Time (second),AverageNormalizedTestEpRet,StdNormalizedTestEpRet,MaxNormalizedTestEpRet,MinNormalizedTestEpRet,AverageTestEpRet,StdTestEpRet,MaxTestEpRet,MinTestEpRet,TestEpLen,AverageQ1Vals,StdQ1Vals,MaxQ1Vals,MinQ1Vals,AverageQ2Vals,StdQ2Vals,MaxQ2Vals,MinQ2Vals,LogPi,LossPi,LossQ,Alpha,LossAlpha,AlphaCQL,AlphaCQLLoss,AverageDeltaCQL,StdDeltaCQL,MaxDeltaCQL,MinDeltaCQL
1,4000,131.04695534706116,12.195367431640625,4.071056568866866,25.404564,6.6973777,376.6347330729167,132.49547948263492,806.5376,197.6987,186.33333333333334,12.1350390625,8.069625727070617,37.495,-8.166667,12.1341767578125,8.083942658520655,37.28739,-8.608847,3.08749853515625,-11.7891162109375,2.740255859375,0.1805549774169922,-0.005036515712738037,9.5973271484375,-98.122453125,10.2412392578125,2.2564532024146877,19.667799,6.078281
2,8000,148.7338945865631,11.190879313151042,2.9494158667570303,19.124773,6.9532423,343.94293619791665,95.9908741322146,602.1572,206.026,143.9,35.2201875,8.580552593656192,64.84312,-3.9317524,35.2159375,8.612026928226594,63.356346,-9.679306,3.00234716796875,-34.544171875,5.04495361328125,0.2451820526123047,-0.0003203777074813843,29.021080078125,-261.888390625,8.07099853515625,0.7856146438632262,11.008992,4.9898057
3,12000,166.92352986335754,18.004937744140626,8.606341154806534,42.58586,7.8377666,565.7113932291667,280.09959538230925,1365.7153,234.81348,236.13333333333333,52.89538671875,10.036099684389349,84.58302,-12.629494,52.88791015625,10.080305287415655,82.816345,-16.12367,3.001858154296875,-52.01913671875,6.6227138671875,0.26781988525390626,-0.0002608727812767029,48.538734375,-410.15171875,7.46552734375,0.7780380850053228,10.089235,4.013105
4,16000,184.65721821784973,14.751101684570312,5.0584180913838654,31.878836,6.951477,459.8129557291667,164.6298626211741,1017.24744,205.96855,191.66666666666666,66.136703125,11.830326495917177,96.04054,-22.508884,66.1270390625,11.870767666836041,95.849976,-24.13606,3.0010185546875,-65.1152421875,7.96746142578125,0.28533053588867185,-4.8376284539699554e-05,68.20840625,-551.4239375,7.0908837890625,0.754300131887065,9.983012,4.4688416
5,20000,202.66758608818054,17.54213663736979,7.840022873618047,43.755054,10.205616,550.6492838541667,255.15920683630708,1403.7676,311.87683,231.73333333333332,75.825765625,13.48405945459304,108.07583,-39.32773,75.8129453125,13.530726606505654,106.41478,-39.157433,3.001184814453125,-74.6398125,9.566048828125,0.2999571228027344,-0.00010721094161272049,87.926953125,-684.31175,6.78728466796875,0.743299454856415,9.492699,4.298438
6,24000,221.18679094314575,18.848282877604166,8.549718638767205,53.750576,6.9504676,593.1587890625,278.256790872508,1729.0791,205.9357,225.76666666666668,82.70034375,14.938758838169923,114.68282,-50.391373,82.6921328125,14.982325524597307,112.72058,-47.760708,3.00094677734375,-81.41315625,11.11153515625,0.3092929382324219,-4.07232791185379e-05,107.684453125,-815.0555,6.5717890625,0.7556558390367354,9.295286,3.982463
7,28000,240.4511215686798,28.5809814453125,17.06728794238655,82.105415,4.1690216,909.9163411458334,555.4672507598145,2651.9077,115.411514,341.1666666666667,87.3450625,16.310936706700815,120.02416,-61.737637,87.33396875,16.352134799468846,117.01258,-52.83267,3.001184326171875,-85.947390625,12.4976826171875,0.31832373046875,-0.0001487983763217926,127.441890625,-937.1943125,6.3557353515625,0.7533110506706376,9.243797,3.291935
8,32000,259.9387962818146,36.57967529296875,22.913669074784814,95.77785,14.710964,1170.2397135416666,745.7419571585514,3096.8872,458.50665,400.8333333333333,90.4182421875,17.25419242532087,120.786446,-63.63548,90.40925,17.282583357241474,123.627235,-61.52256,3.001060302734375,-88.931875,13.2973701171875,0.3274483642578125,-6.300503015518188e-05,147.230171875,-1061.365125,6.21091650390625,0.7480167870907252,8.850895,3.6507173
9,36000,278.1914641857147,21.75037841796875,8.35760008415494,49.529583,13.827832,687.6094401041667,272.0041513163601,1591.7039,429.7645,227.43333333333334,92.403578125,18.098332105473144,123.22467,-72.3473,92.3888515625,18.118740298376153,127.391624,-74.25046,2.999959716796875,-90.84884375,14.3199033203125,0.33405609130859376,0.0002854445278644562,167.02509375,-1182.805,6.08229248046875,0.760870761960433,8.735633,3.3077724
10,40000,296.83182430267334,24.662552897135416,11.22068736173465,58.165367,7.452932,782.3883463541666,365.18538671018405,1872.7616,222.28876,259.1,93.4487109375,18.752158209123557,124.854294,-79.5527,93.4462109375,18.747465662056833,128.42998,-77.86516,3.00125048828125,-91.834421875,14.79333203125,0.34058624267578125,-0.0001697879731655121,186.83375,-1303.104375,5.9750205078125,0.7576617923596005,8.619994,3.2572513
