Epoch,PolicyUpdates,Time (second),AverageNormalizedTestEpRet,StdNormalizedTestEpRet,MaxNormalizedTestEpRet,MinNormalizedTestEpRet,AverageTestEpRet,StdTestEpRet,MaxTestEpRet,MinTestEpRet,TestEpLen,AverageQ1Vals,StdQ1Vals,MaxQ1Vals,MinQ1Vals,AverageQ2Vals,StdQ2Vals,MaxQ2Vals,MinQ2Vals,LogPi,LossPi,LossQ,Alpha,LossAlpha,AlphaCQL,AlphaCQLLoss,AverageDeltaCQL,StdDeltaCQL,MaxDeltaCQL,MinDeltaCQL
1,4000,131.51890397071838,1.1060656229654948,2.598083356961445,6.863616,-2.666646,-142.85890299479166,322.5567004419533,571.9513,-611.2478,1000.0,19.67432421875,12.6074494347588,141.3789,-23.215155,19.675353515625,12.604754807214617,143.29483,-16.68454,6.45367626953125,-18.68190234375,3.06924169921875,0.26526406860351565,-0.03252392196655273,0.6976527709960938,-0.571885986328125,0.3572374267578125,5.257011501021754,26.158085,-4.6130896
2,8000,150.10446095466614,1.201363754272461,2.571833785488925,6.1121216,-2.0454986,-131.02750651041666,319.29777115831337,478.65186,-534.1312,1000.0,54.325765625,12.32842117831801,245.76547,4.756604,54.32719921875,12.323847562754093,246.46997,7.0311074,5.99945751953125,-53.2163515625,2.39811083984375,0.25926171875,0.00034398776292800904,0.219267822265625,0.006035844802856446,-1.0244775390625,0.7582366725254721,1.6190604,-3.9576726
3,12000,168.5349521636963,4.544453938802083,5.633887835116339,18.326979,-1.1026883,284.02314453125,699.4572419621755,1995.1482,-417.07968,1000.0,80.40609375,12.483191198567777,354.99423,47.977524,80.4073359375,12.477953683396969,353.22855,46.45783,6.00101171875,-79.2921171875,2.24620361328125,0.24373675537109374,1.0300405323505402e-05,0.17242236328125,0.0023195865154266356,-1.01045654296875,0.7725711293481939,1.5269732,-3.6120672
4,16000,186.9743950366974,10.074476114908855,5.2923061354924315,19.954256,0.19188032,970.5854166666667,657.0492117540867,2197.1777,-256.35666,1000.0,99.1970859375,13.19264413887527,485.3477,67.37298,99.198046875,13.191140492770138,486.3716,67.42701,5.99880810546875,-98.1263828125,2.13979248046875,0.2268262481689453,0.0005284510850906372,0.1475140380859375,0.00026712149381637575,-0.9985761108398438,0.8121861247703824,2.274908,-3.8403995
5,20000,205.48325777053833,7.793650817871094,4.158273121328432,19.270323,1.6577431,687.4167317708333,516.2570580631319,2112.266,-74.36719,1000.0,112.7371328125,14.345938558525894,609.14404,83.94064,112.737859375,14.344974620925615,603.0244,84.693886,6.00060107421875,-111.7096640625,2.13328125,0.21276632690429687,0.00017026901245117187,0.13444442749023439,0.00032773974537849424,-0.9981563720703125,0.8176427911299156,2.167944,-4.342691
6,24000,224.08223628997803,1.298297373453776,0.922100492151996,4.318071,0.15543252,-118.99300944010416,114.48042500066695,255.91728,-260.8817,1000.0,122.4277734375,15.321524381568565,667.37683,94.808556,122.428140625,15.322814893158503,667.3286,93.28268,6.0003173828125,-121.44171875,2.311419189453125,0.20147096252441407,0.00022017389535903932,0.13222059631347657,0.0006304550766944886,-1.0001685791015624,0.8464708012582669,1.9964087,-4.707057
7,28000,242.7201211452484,-1.8411029815673827,0.03864908317395168,-1.769371,-1.934874,-508.7552083333333,4.7983541421990035,-499.84955,-520.39703,1000.0,129.48478125,16.568729960380185,726.934,101.61924,129.48528125,16.568045298103215,724.94104,100.807816,6.00173779296875,-128.540296875,3.050591064453125,0.19392654418945313,-2.368210256099701e-05,0.1453032989501953,-0.000799872636795044,-0.9889940185546875,0.9103541228040053,2.4054608,-4.414406
8,32000,261.39742255210876,-1.8329161326090495,0.028282270421891055,-1.7642405,-1.8906057,-507.73876953125,3.5112946420767033,-499.21255,-514.901,1000.0,135.173125,17.73706570997582,771.4712,108.13469,135.173625,17.735812992360966,774.41974,104.66386,6.00099365234375,-134.238375,4.086390380859375,0.19255734252929688,0.00021684646606445312,0.1580872039794922,-0.00037254369258880616,-0.991402587890625,0.9412608808924535,2.4898872,-4.3788157
9,36000,280.1424911022186,-1.5298375447591146,0.0935456804520268,-1.2786596,-1.6854906,-470.1110026041667,11.613863253089315,-438.92685,-489.43564,1000.0,140.07846875,18.028879610225367,794.506,112.40037,140.079140625,18.027222470475035,796.3966,115.24052,6.00411572265625,-139.1568125,5.408310546875,0.19710726928710937,-0.0003212409019470215,0.17328176879882812,8.679699897766113e-05,-0.993527587890625,0.9584914561862464,2.4505281,-4.5108624
10,40000,298.83197355270386,-1.6858319600423177,0.04355325368622399,-1.6140815,-1.7758285,-489.47802734375,5.40721537473069,-480.57007,-500.65125,1000.0,145.087453125,18.480143905013296,810.17737,107.12886,145.08790625,18.477921791965674,809.3542,110.14222,6.0016669921875,-144.15865625,6.248365234375,0.20464096069335938,0.00016167502105236052,0.17446820068359375,-0.0004960438311100006,-0.9901912841796875,0.9737417386724329,2.2403731,-4.296731
11,44000,317.4746515750885,-1.0610617955525716,0.698752727105148,0.76139003,-1.5508898,-411.91162109375,86.75139588214128,-185.65102,-472.7247,1000.0,150.3420625,20.21815706240309,878.6106,117.13869,150.34234375,20.217401230128466,880.4091,109.33575,6.0041630859375,-149.389609375,7.728486328125,0.21579354858398436,-0.00035315531492233275,0.1915457305908203,-0.0019787092208862307,-0.9832684936523437,0.9826017634758943,2.312336,-4.410426
12,48000,336.12460803985596,-0.26411883036295575,0.14699833203145785,0.026192775,-0.5614978,-312.9697591145833,18.250107020234154,-276.92706,-349.88992,1000.0,156.56584375,22.043153699051324,933.7594,120.31036,156.566078125,22.04290135168236,941.18835,111.70991,6.00341748046875,-155.5604375,10.5505859375,0.2343706512451172,-0.0001588560938835144,0.22777685546875,-0.0002653026580810547,-0.9915316162109375,1.0618639525433273,2.739351,-5.494972
13,52000,354.69538474082947,0.3197544415791829,0.20374149765029897,1.1004316,-0.07177747,-240.48089192708332,25.294871690802598,-143.5584,-289.09024,1000.0,164.0086875,24.01106255458096,978.1335,125.70605,164.00903125,24.01456328980396,983.4793,119.32958,6.00374365234375,-162.9395,13.030486328125,0.24978504943847657,-0.00032665926218032837,0.2487732696533203,-0.0017976504564285278,-0.9860753173828125,1.0893652063171355,3.0892434,-4.659671
