Epoch,PolicyUpdates,Time (second),AverageNormalizedTestEpRet,StdNormalizedTestEpRet,MaxNormalizedTestEpRet,MinNormalizedTestEpRet,AverageTestEpRet,StdTestEpRet,MaxTestEpRet,MinTestEpRet,TestEpLen,AverageQ1Vals,StdQ1Vals,MaxQ1Vals,MinQ1Vals,AverageQ2Vals,StdQ2Vals,MaxQ2Vals,MinQ2Vals,LogPi,LossPi,LossQ,Alpha,LossAlpha,AlphaCQL,AlphaCQLLoss,AverageDeltaCQL,StdDeltaCQL,MaxDeltaCQL,MinDeltaCQL
1,4000,74.81685853004456,-0.236201016108195,1.4352053253693091,4.1486807,-3.7148805,-309.5037434895833,178.18330916970498,234.8872,-741.388,1000.0,18.53282421875,11.812203699987569,74.190796,-11.510075,18.53208984375,11.813033718101376,72.40316,-10.768342,6.3319990234375,-17.753197265625,1.542324951171875,0.22423175048828126,-0.020370887756347655,7.53860693359375,-5.34464501953125,0.07091632080078125,0.8127193589103536,2.6810565,-0.74849623
2,8000,93.24223852157593,1.1156898498535157,1.7491881894475692,4.9474645,-1.7589653,-141.66407877604166,217.1648375466587,334.05762,-498.55762,1000.0,60.70195703125,12.513329767691731,161.58153,16.101019,60.69925390625,12.51862737084222,171.779,13.673182,6.007826171875,-58.57976953125,3.74578564453125,0.40496875,-0.001963929057121277,23.387671875,-9.031521484375,-0.6021061401367187,0.10268220106071378,-0.2434558,-0.938163
3,12000,111.6426830291748,0.46243886947631835,1.3477174370922538,5.384549,-1.9007316,-222.76634114583334,167.32152182748837,388.32242,-516.1582,1000.0,99.5203671875,11.009041028854421,213.8764,42.791683,99.5188984375,11.022194229145121,211.15327,39.87153,6.00425244140625,-96.6808828125,5.0349873046875,0.47836309814453126,-0.000422245055437088,40.2623203125,-10.15286328125,-0.74434033203125,0.08989247468676151,-0.41404295,-1.0541862
4,16000,130.08985877037048,2.622087860107422,2.817512622930214,9.986112,-2.4177387,45.357914225260416,349.7992400411032,959.6147,-580.3455,1000.0,131.6063125,10.050984482253467,227.30617,75.723564,131.605515625,10.05980592817277,231.7141,74.671616,6.00366162109375,-128.3229375,5.6947314453125,0.52118115234375,-0.000361502468585968,56.944234375,-9.485974609375,-0.83177783203125,0.08516462372371926,-0.48996416,-1.1166126
5,20000,148.4763491153717,2.7862675984700522,3.4372650251129286,15.650532,-0.047357116,65.74113362630209,426.74260391950554,1662.8625,-286.0584,1000.0,157.772515625,10.052650070379451,240.50165,84.80917,157.771859375,10.054855403609741,237.55722,82.87723,6.004814453125,-154.135890625,6.51319384765625,0.5580877685546874,-0.0010310708284378052,72.34303125,-7.5494580078125,-0.8946239013671875,0.08566863013465284,-0.58637446,-1.1694419
6,24000,166.8312530517578,2.069359715779622,2.90620834703574,9.037745,-2.2049558,-23.264227294921874,360.8109615851492,841.8733,-553.92816,1000.0,179.037609375,10.481045018866201,235.73828,93.68124,179.037375,10.474324262213768,242.12183,90.21141,6.00134912109375,-175.07315625,7.353150390625,0.5901771240234375,0.0005554500818252564,84.390140625,-4.23249365234375,-0.949334716796875,0.08342313950075601,-0.6317563,-1.247496
7,28000,185.27076983451843,4.232618967692058,4.197086304481434,13.934538,0.08740665,245.30821940104167,521.0758102234262,1449.8188,-269.32727,1000.0,196.280859375,11.120605522519895,226.09444,87.46388,196.281296875,11.107580111684992,228.56519,74.29096,6.0025322265625,-192.0396875,8.0257412109375,0.6131447143554688,-9.07357931137085e-05,89.6829375,-0.4376106872558594,-0.995082763671875,0.08688961756835115,-0.6805876,-1.4483203
8,32000,203.66554927825928,4.256935119628906,3.9875130616296,13.962376,-0.5110405,248.3271484375,495.0568990866942,1453.275,-343.62555,1000.0,210.18940625,11.764326372555294,237.88348,96.28259,210.1894375,11.750512621796549,237.79546,76.29739,6.0027900390625,-205.7539375,8.360052734375,0.6341510009765625,-0.0006856157183647156,86.31490625,3.09654296875,-1.036118408203125,0.0888046010724155,-0.7056861,-1.3862728
9,36000,222.02109479904175,3.357984924316406,3.2711260298144564,13.260644,0.3785481,136.7208984375,406.11615743938745,1366.1537,-233.18153,1000.0,221.44721875,12.450381520258727,247.3296,85.902405,221.448046875,12.440574996759596,247.43439,63.40946,6.0009443359375,-216.89765625,8.495484375,0.6447203369140625,0.0008083798885345459,76.549734375,4.63022802734375,-1.06089697265625,0.08746824778323718,-0.719575,-1.3893493
10,40000,240.35434937477112,3.8859842936197917,3.988145300490633,19.022776,0.22765248,202.27294921875,495.13538552601955,2081.5327,-251.9155,1000.0,230.3609375,12.952623407055421,259.7256,80.821884,230.36146875,12.944480001143344,257.5363,62.088024,6.00298681640625,-225.753953125,8.36598046875,0.65250830078125,-0.0006911083459854126,63.2106875,5.3696708984375,-1.085103271484375,0.08834672508452365,-0.7280702,-1.4193071
