Epoch,PolicyUpdates,Time (second),AverageNormalizedTestEpRet,StdNormalizedTestEpRet,MaxNormalizedTestEpRet,MinNormalizedTestEpRet,AverageTestEpRet,StdTestEpRet,MaxTestEpRet,MinTestEpRet,TestEpLen,AverageQ1Vals,StdQ1Vals,MaxQ1Vals,MinQ1Vals,AverageQ2Vals,StdQ2Vals,MaxQ2Vals,MinQ2Vals,LogPi,LossPi,LossQ,Alpha,LossAlpha,AlphaCQL,AlphaCQLLoss,AverageDeltaCQL,StdDeltaCQL,MaxDeltaCQL,MinDeltaCQL
1,4000,130.8447756767273,7.879637145996094,0.8074510248880569,9.99887,6.113027,236.17620442708332,26.279072442487386,305.14813,178.68059,129.83333333333334,9.0444306640625,6.145628209853734,28.519083,-6.1631413,9.0445439453125,6.14544642143677,27.84529,-4.2729287,3.02403564453125,-8.9348095703125,0.8790611572265625,0.11105804443359375,-0.002096877098083496,9.822705078125,-19.79880078125,1.155880615234375,0.27941922582343115,2.0041752,0.74208516
2,8000,148.06238889694214,7.014859008789062,2.285320729479462,14.580994,3.0267177,208.03136393229167,74.3774159271482,454.27667,78.23441,99.06666666666666,30.154576171875,7.817450431566548,53.640736,-10.215616,30.1542578125,7.813335705302186,54.70412,-8.886513,3.00418701171875,-29.7832421875,2.103347412109375,0.19423843383789063,-0.0005899322032928467,29.50519921875,-54.5357109375,0.8538331298828125,0.07638495275201451,1.1207789,0.5569666
3,12000,167.09631872177124,19.560178629557292,13.63715173898433,78.25702,10.150632,616.3278645833333,443.8309550568399,2526.659,310.08734,267.8666666666667,49.53092578125,9.250989811906615,75.572914,-11.984818,49.53035546875,9.247051895063636,76.0556,-13.944173,3.0022578125,-48.97790625,2.8664306640625,0.23078240966796876,-0.00025476869940757753,49.2286484375,-87.196859375,0.77325341796875,0.07260129101028344,1.0091276,0.54641575
4,16000,184.9356050491333,17.62349650065104,4.439638752489234,27.165743,8.05006,553.2971354166667,144.49124108401864,863.85645,241.72273,227.1,65.551234375,11.104715355424469,90.113335,-21.168674,65.5513125,11.10043777289887,91.30205,-23.935188,3.0011279296875,-64.8270390625,3.64724267578125,0.25607318115234373,-6.383940577507018e-05,69.057046875,-119.11225,0.7256890869140625,0.07134321105459385,0.9463814,0.47532305
5,20000,204.55335879325867,39.61079508463542,19.600080383551152,97.05969,17.357141,1268.8897135416667,637.8987903003631,3138.6055,544.6284,466.7,78.383890625,13.066013881440659,105.52831,-38.93511,78.3836328125,13.062248801412412,104.201065,-33.660984,3.0014248046875,-77.545671875,4.27276953125,0.27330938720703124,-0.000161414235830307,88.93515625,-150.3749375,0.6913920288085937,0.07290050509137866,0.949552,0.43597016
6,24000,222.95987224578857,18.66954345703125,12.851985650328514,65.74737,9.225874,587.3415364583333,418.27718082630327,2119.5234,279.99042,224.33333333333334,88.5245390625,14.984286039881914,117.221344,-46.650364,88.5250703125,14.977985407757615,113.07317,-42.81564,3.001697998046875,-87.590796875,4.81622509765625,0.2891171875,-0.0002532027959823608,108.83034375,-181.08375,0.6642530517578125,0.07339647161542073,0.93040794,0.38768098
7,28000,242.48554706573486,34.61866861979167,20.723490376512753,100.770004,15.112118,1106.4171875,674.460920538272,3259.3604,471.5625,345.8333333333333,96.4686171875,16.708852444138707,126.11877,-44.55278,96.46996875,16.706442432486934,123.280334,-35.112274,3.001084228515625,-95.429015625,5.29202783203125,0.30260720825195314,-5.6237779557704925e-05,128.7425625,-211.46125,0.64269287109375,0.07264607676173622,0.88927776,0.3715777
8,32000,261.9753198623657,39.94314371744792,18.341544976784718,90.61936,15.62859,1279.70625,596.938913681012,2929.0005,488.37143,390.7,102.524546875,18.307904713538356,135.23833,-42.166714,102.526328125,18.307922636115766,132.60828,-37.111473,3.0008681640625,-101.431828125,5.57288037109375,0.311207275390625,-2.802121639251709e-05,148.66971875,-241.735375,0.6261165771484375,0.07447151589389672,0.8884737,0.3128634
9,36000,281.5774435997009,38.58641764322917,23.259607529963112,100.47053,14.704248,1235.550390625,757.0007926019629,3249.6138,458.2881,405.23333333333335,107.166359375,19.56452066241338,138.20631,-46.567776,107.167671875,19.568623642198244,136.66156,-37.463726,3.00086328125,-106.0078515625,5.8664267578125,0.32101031494140625,-3.569074720144272e-05,168.60021875,-271.461875,0.61021630859375,0.07451092520874954,0.86014193,0.29630747
10,40000,301.1928493976593,48.256022135416664,27.297599148475186,98.816864,16.116938,1550.2545572916667,888.420170865115,3195.7942,504.26508,509.93333333333334,110.613875,20.81618811165964,145.36244,-65.89349,110.6161484375,20.81565967006571,145.59674,-58.76498,3.001028564453125,-109.388890625,6.32931396484375,0.32946221923828123,-8.467888832092285e-05,188.54,-301.45190625,0.5990083618164063,0.07363601151456033,0.83408064,0.3584217
