Epoch,PolicyUpdates,Time (second),AverageNormalizedTestEpRet,StdNormalizedTestEpRet,MaxNormalizedTestEpRet,MinNormalizedTestEpRet,AverageTestEpRet,StdTestEpRet,MaxTestEpRet,MinTestEpRet,TestEpLen,AverageQ1Vals,StdQ1Vals,MaxQ1Vals,MinQ1Vals,AverageQ2Vals,StdQ2Vals,MaxQ2Vals,MinQ2Vals,LogPi,LossPi,LossQ,Alpha,LossAlpha,AlphaCQL,AlphaCQLLoss,AverageDeltaCQL,StdDeltaCQL,MaxDeltaCQL,MinDeltaCQL
1,4000,74.68936777114868,17.96263427734375,7.826425089879797,42.574932,7.6760225,564.3346354166666,254.7166726646164,1365.3596,229.5494,187.16666666666666,8.879349609375,5.84689988637141,29.886915,-5.493033,8.8792470703125,5.847060559588894,29.929344,-6.2258925,3.03053076171875,-8.8287138671875,0.6930287475585938,0.10150006103515626,-0.0023376989364624024,9.800166015625,-18.887708984375,1.060567626953125,0.2850418756070928,1.9811153,0.6036708
2,8000,93.71356534957886,17.294110107421876,11.480191981962163,78.84023,14.234444,542.5770182291667,373.631146096432,2545.6401,442.99796,181.63333333333333,28.91755078125,6.655008100107768,57.528744,3.5989459,28.917376953125,6.656965923940125,56.643955,2.0620651,3.004744384765625,-28.61438671875,1.745218505859375,0.17859805297851564,-0.0006389591693878174,29.548560546875,-52.6653203125,0.7875626220703125,0.0796168414237431,1.0927826,0.50303584
3,12000,111.83511877059937,25.221927897135416,11.519155101169169,48.51338,10.790564,800.5935546875,374.8992531334252,1558.6306,330.9144,263.2,47.26983203125,6.717040189417509,72.4609,-7.32103,47.2695625,6.714208930507003,71.61043,-9.255569,3.00154296875,-46.77628125,2.442818115234375,0.2116160888671875,-0.00011908581852912903,49.2961953125,-84.626984375,0.7184878540039062,0.07668365235069204,0.96854633,0.4446083
4,16000,129.8981101512909,23.009232584635416,8.398398013473065,49.482407,12.496389,728.5798177083333,273.33192580938413,1590.1683,386.43173,242.73333333333332,62.7215703125,6.489454486414864,85.66943,-15.292486,62.7214296875,6.482663780229544,84.53981,-17.111523,3.001896240234375,-62.078359375,3.0318388671875,0.23158551025390625,-0.0002321406900882721,69.1325625,-115.65671875,0.67389990234375,0.07762573625150919,0.9647999,0.40817213
5,20000,148.2565131187439,11.965863037109376,10.010834787920619,58.374268,2.617308,369.1653645833333,325.80986275229094,1879.5605,64.909874,136.73333333333332,75.239390625,6.342436132413948,99.131004,-24.573505,75.2399296875,6.336803462708939,99.70818,-27.526144,3.001114013671875,-74.480203125,3.60980224609375,0.24817391967773436,-4.135373234748841e-05,89.001171875,-145.857125,0.63939990234375,0.07960503593501997,0.92195314,0.35339925
6,24000,167.0511815547943,29.4922119140625,13.87106269210594,73.16615,12.998062,939.5731119791667,451.4437211140867,2360.973,402.75903,282.06666666666666,85.197765625,6.390991279234388,108.31214,-35.545776,85.19846875,6.391469534661023,108.3246,-36.86583,3.001146240234375,-84.33259375,4.19926708984375,0.25912823486328124,-5.674973130226135e-05,108.893625,-175.6959375,0.6137689208984375,0.07782406640551269,0.8896249,0.3331738
7,28000,185.5363359451294,31.549271647135416,14.402406505547663,73.11723,11.12873,1006.5216145833333,468.7367064781678,2359.3809,341.92026,306.03333333333336,93.6155703125,6.590996166646587,114.9926,-35.33455,93.6164609375,6.6002325953332885,113.37374,-33.740273,3.0013505859375,-92.7041796875,4.42961181640625,0.2688935852050781,-0.00011103933304548264,128.8114375,-205.69171875,0.5969860229492188,0.07854389042493054,0.8834311,0.27488163
8,32000,203.41891622543335,23.623636881510418,9.421555843820551,43.58589,12.613406,748.5760416666667,306.6313204267735,1398.262,390.2401,242.6,101.1804140625,6.892834538036584,120.65871,-33.98014,101.180546875,6.915947659666751,120.11688,-35.583157,3.001216064453125,-100.205796875,4.5715341796875,0.28388079833984375,-0.00010878095030784607,148.744671875,-235.436828125,0.5830372924804688,0.07785160292467905,0.8383461,0.30378333
9,36000,222.2699258327484,27.423345947265624,13.514008212545603,78.227745,14.814301,872.2404296875,439.8231462758639,2525.7063,461.8698,277.1,107.3111640625,7.258604269244881,125.88915,-37.862762,107.3109765625,7.276370951150717,126.02035,-37.307346,3.000961669921875,-106.271640625,4.8126005859375,0.29567138671875,-6.239354610443115e-05,168.6766875,-264.87865625,0.5704295654296875,0.07783145229454527,0.8422846,0.23493817
10,40000,240.4211220741272,16.187364705403645,7.874989924348713,49.44242,2.7575445,506.5571614583333,256.29723954814654,1588.8671,69.473976,179.2,112.190875,7.976197745088195,130.02756,-74.959015,112.190375,7.9896974676767325,132.31158,-46.31759,3.000888427734375,-111.094078125,5.13128759765625,0.3040001831054687,-1.5246331691741943e-05,188.61128125,-293.65609375,0.5570370483398438,0.07864862365488424,0.8321452,0.3075411
