Epoch,PolicyUpdates,Time (second),AverageNormalizedTestEpRet,StdNormalizedTestEpRet,MaxNormalizedTestEpRet,MinNormalizedTestEpRet,AverageTestEpRet,StdTestEpRet,MaxTestEpRet,MinTestEpRet,TestEpLen,AverageQ1Vals,StdQ1Vals,MaxQ1Vals,MinQ1Vals,AverageQ2Vals,StdQ2Vals,MaxQ2Vals,MinQ2Vals,LogPi,LossPi,LossQ,Alpha,LossAlpha,AlphaCQL,AlphaCQLLoss,AverageDeltaCQL,StdDeltaCQL,MaxDeltaCQL,MinDeltaCQL
1,4000,133.13510966300964,43.333333333333336,49.553566870441664,100.0,0.0,0.43333333333333335,0.49553567730066006,1.0,0.0,531.4333333333333,10.76539453125,9.039875638663398,41.47567,-17.026373,10.7655654296875,9.036838668749155,43.730774,-16.319733,8.3178232421875,-9.9061796875,4.92903759765625,0.17135928344726561,-0.014171063423156738,8.0310751953125,-9.3688359375,0.64703857421875,0.9686970121597297,3.240495,-0.42304888
2,8000,168.90877151489258,40.0,48.98979485566356,100.0,0.0,0.4,0.48989795829003324,1.0,0.0,579.0666666666667,49.36071484375,14.684510334022036,107.16567,-6.1863184,49.36445703125,14.67063766081761,104.508644,-5.7736106,8.00825927734375,-47.183375,21.9135625,0.34378201293945315,-0.001844445824623108,23.76216796875,-14.443267578125,-0.3745445556640625,0.13999277368696683,0.08548471,-0.8136057
3,12000,205.1560263633728,43.333333333333336,49.55356161518564,100.0,0.0,0.43333333333333335,0.49553566126289234,1.0,0.0,565.4666666666667,89.289125,20.068242168909563,158.85345,-36.634277,89.29190625,20.059717875633247,159.15388,-35.10324,8.00405419921875,-86.29859375,40.3477265625,0.4103592529296875,-0.0007074697613716125,40.8998984375,-17.015787109375,-0.5791807861328125,0.11947340818639048,-0.16612877,-1.003937
4,16000,239.63157653808594,40.0,48.98979485566356,100.0,0.0,0.4,0.48989795829003324,1.0,0.0,559.1333333333333,121.491109375,27.464498675562968,198.14275,-65.86652,121.490640625,27.47636370592004,199.98164,-64.265236,8.00412744140625,-117.944875,55.43285546875,0.4428667297363281,-0.0009698026180267334,58.4568046875,-17.95225390625,-0.6906423950195313,0.12062260679727016,-0.18225454,-1.0645784
5,20000,274.17156076431274,36.666666666666664,48.18944008199998,100.0,0.0,0.36666666666666664,0.48189437794263223,1.0,0.0,583.1666666666666,145.57746875,34.54665685706795,225.12007,-79.247856,145.576484375,34.56517575537553,228.76851,-76.70299,8.00230615234375,-141.60490625,66.8214140625,0.4653041076660156,-0.00012107791006565094,75.5656640625,-17.56403515625,-0.766287353515625,0.12095782126487929,-0.3981711,-1.2255557
6,24000,308.8188169002533,46.666666666666664,49.888766896967894,100.0,0.0,0.4666666666666667,0.498887636701848,1.0,0.0,551.7666666666667,163.1921875,40.619081107282575,243.66194,-89.89387,163.189171875,40.63936669043946,252.06325,-93.53603,8.0009580078125,-158.896859375,75.1460625,0.4807979736328125,0.00040421730279922483,91.709015625,-15.7801572265625,-0.8272783203125,0.11955413000997249,-0.34378392,-1.2225155
7,28000,342.62028098106384,43.333333333333336,49.55356161518564,100.0,0.0,0.43333333333333335,0.49553566126289234,1.0,0.0,550.6,176.12028125,45.94610157565057,259.8986,-102.21991,176.11775,45.961570904397945,256.70557,-103.66555,8.00200537109375,-171.56803125,81.157796875,0.4927244262695312,-3.5660505294799804e-05,106.69278125,-13.98003515625,-0.8683992919921875,0.11961708328056167,-0.42046052,-1.2929115
8,32000,376.00562286376953,50.0,50.0,100.0,0.0,0.5,0.5,1.0,0.0,526.4,185.562015625,50.02828200128403,272.0634,-101.84282,185.56071875,50.03678147123374,272.9891,-109.7124,8.002126953125,-180.775109375,85.25721875,0.50487451171875,0.00011935651302337647,119.566203125,-10.9229130859375,-0.9083723754882812,0.12236059236121849,-0.3533729,-1.3852024
9,36000,411.077999830246,40.0,48.98979485566356,100.0,0.0,0.4,0.48989794206770376,1.0,0.0,549.8333333333334,192.5071875,53.576193407146796,289.1265,-125.719635,192.50615625,53.58032054775335,289.6725,-123.64356,8.00297705078125,-187.5593125,88.10759375,0.5135857543945312,-0.0004879169464111328,129.65015625,-7.721494140625,-0.9402650146484375,0.12388953001106391,-0.491626,-1.3369488
10,40000,445.98271441459656,43.333333333333336,49.55356161518564,100.0,0.0,0.43333333333333335,0.49553566126289234,1.0,0.0,567.6,197.845890625,56.63493180008253,301.08167,-125.60542,197.844796875,56.63734412911679,301.7597,-118.29009,8.0008173828125,-192.742328125,90.5099140625,0.5222608642578125,0.0006888211965560913,136.014140625,-4.041640869140625,-0.970240966796875,0.12433751600523689,-0.53748554,-1.4099368
