Epoch,train_loss,train_acc,val_loss,val_acc
1,2.190236123016728,23.666,1.6641804575920105,36.74
2,1.6017203495630523,40.402,1.4293426668643952,47.14
3,1.3526596276046674,50.526,1.3681078505516053,51.67
4,1.095913305764308,60.906,1.0703823345899581,62.59
5,0.9025872871089164,68.144,1.325873339176178,56.71
6,0.7598322357820428,73.434,0.7384328106045723,74.64
7,0.6589399961102039,77.266,0.7669633722305298,73.69
8,0.6058090903874859,79.094,0.7430190709233284,75.1
9,0.5592310718258323,80.728,0.7665787333250046,74.75
10,0.5335317497972942,81.714,0.7931876862049103,75.0
11,0.5105187998098486,82.398,0.9043713998794556,69.48
12,0.4900501249238963,83.296,0.5155039429664612,82.41
13,0.4716386836203163,83.864,0.6536700230836868,78.21
14,0.46074856341342485,84.158,0.6079886621236801,79.29
15,0.4445597088855246,84.752,0.5982603785395623,79.7
16,0.4349378706396693,85.118,0.5094409121572971,82.83
17,0.4234381257877935,85.54,0.5507871001958847,82.04
18,0.4156364031764857,85.854,0.5302249124646187,82.5
19,0.4120941673550764,85.888,1.147961025238037,69.39
20,0.4011233442884577,86.268,0.6202697604894638,79.91
21,0.3929141003000157,86.552,0.6255122375488281,78.95
22,0.39084209410278387,86.654,0.5052038571238517,82.95
23,0.3809325632155704,86.956,0.5663682255148887,81.3
24,0.3727188664476585,87.264,0.5877133005857468,81.24
25,0.3796878831694498,87.058,0.5267883163690567,81.77
26,0.3643082720239449,87.47,0.5587984269857407,82.29
27,0.36408510994728266,87.568,0.6150254833698273,79.71
28,0.3656699229460543,87.498,0.5422183492779732,82.71
29,0.3613986040053465,87.584,0.5518000715970993,81.63
30,0.3520976939926977,87.948,0.5163895362615585,82.96
31,0.35321447767717457,88.052,0.4891445577144623,83.84
32,0.34703048263364433,87.996,0.4507975658774376,84.93
33,0.34864298633449825,88.186,0.4429646345973015,84.86
34,0.33906970415121457,88.428,0.4703283676505089,84.98
35,0.33926077225171697,88.366,0.48005584478378294,83.89
36,0.33403673436483156,88.558,0.5675909322500229,81.38
37,0.3344126418042366,88.606,0.503146450817585,83.27
38,0.3341805577049475,88.65,0.48932192489504817,83.94
39,0.32493365092960463,88.952,0.4786412763595581,84.45
40,0.32784097727454836,88.754,0.46199329659342764,84.23
41,0.3214448283395499,88.996,0.47254240185022356,85.17
42,0.3130912472067587,89.38,0.6613906621932983,79.43
43,0.31853120177603134,89.088,0.46041184663772583,84.82
44,0.31912251216981113,89.08,0.5453886145353317,82.05
45,0.31959043039232876,89.166,0.5540775713324547,82.98
46,0.3174021567606255,89.188,0.5347039833664894,83.33
47,0.3065213309910596,89.466,0.44821891754865645,85.58
48,0.3129152115196218,89.25,0.5375724878907203,82.12
49,0.3143303280367571,89.352,0.5097358551621437,82.75
50,0.30259312251034903,89.536,0.4258235841989517,85.89
51,0.3024880377685322,89.696,0.41710462093353273,86.8
52,0.30207291599887104,89.756,0.42128682270646095,86.35
53,0.3032972700608051,89.592,0.44408140659332274,85.51
54,0.29194377854352105,90.094,0.4504640966653824,85.41
55,0.29114775161456574,90.074,0.4353604832291603,85.59
56,0.2927775632237534,89.966,0.4816935807466507,84.64
57,0.2890703854582194,90.18,0.4834349849820137,84.62
58,0.2895748178900965,90.106,0.5637055233120918,81.48
59,0.2864028070588856,90.212,0.3652249130606651,87.83
60,0.28908954297795014,90.172,0.5178151732683182,83.56
61,0.27678104101315787,90.482,0.45092816293239596,85.04
62,0.2796060851848949,90.516,0.4326023937761784,86.11
63,0.27282950108694604,90.722,0.4553420566022396,85.42
64,0.2780507541907108,90.516,0.41708489403128624,86.39
65,0.27293508728523086,90.662,0.43464934080839157,86.01
66,0.26909259035992805,90.754,0.43832527577877045,85.89
67,0.26828411492087956,90.864,0.4394166308641434,85.35
68,0.26619372351090315,90.91,0.5395835560560226,82.73
69,0.2649018280493939,90.954,0.3817424239218235,87.16
70,0.26694492648934465,90.776,0.5300886312127113,83.03
71,0.2617256270573877,90.988,0.4220273756980896,86.37
72,0.25856601435433874,91.168,0.42645423755049705,85.8
73,0.2503971182705496,91.548,0.40027122050523756,86.81
74,0.2600470674236107,91.112,0.42752361863851546,86.72
75,0.24986831418922184,91.48,0.4084423318505287,87.18
76,0.24591468124057325,91.614,0.49397711008787154,83.79
77,0.24828449646225365,91.506,0.36720194801688194,88.11
78,0.2487150806257182,91.408,0.3974077063798904,86.91
79,0.2381411834674723,91.812,0.4166409608721733,86.54
80,0.24545492454791618,91.654,0.41919939607381823,86.56
81,0.24155982031160608,91.598,0.4275197122991085,86.04
82,0.23692327396720267,91.862,0.3828434826433659,86.99
83,0.23047318637294842,92.254,0.3354695879667997,89.17
84,0.23004824426168066,92.214,0.47379585668444635,85.22
85,0.22936551522492143,92.088,0.49182300180196764,84.57
86,0.22908427932149614,92.2,0.3451428386569023,89.03
87,0.22166346061183972,92.366,0.37079626828432083,87.95
88,0.22000804082359499,92.456,0.4071654090285301,87.21
89,0.22015290233828222,92.522,0.3652975097298622,88.69
90,0.2170991212739359,92.502,0.41129417702555654,86.38
91,0.21102215111484307,92.812,0.3598225124180317,88.44
92,0.21188594263685329,92.7,0.4249318313598633,86.37
93,0.21093035178721103,92.818,0.4428428040444851,86.06
94,0.205104121390511,92.818,0.4110035288333893,87.04
95,0.203014467816676,93.032,0.36033591635525225,87.98
96,0.20012730169479195,93.102,0.34598250180482865,88.62
97,0.1961977968511679,93.228,0.31957034349441527,89.83
98,0.19593730252569594,93.312,0.3383279599994421,88.75
99,0.1934433960739304,93.358,0.3243771147727966,89.43
100,0.19447801650866217,93.332,0.3436382803320885,88.66
101,0.1851217902034445,93.62,0.38157526463270186,87.99
102,0.18920325743191688,93.592,0.3099198080599308,89.85
103,0.18439883864520457,93.678,0.30796674229204657,89.78
104,0.1760156610813897,93.952,0.37111936390399936,88.01
105,0.17863708536338319,93.844,0.34403556779026984,89.28
106,0.17302800402464463,94.214,0.47541798442602157,84.93
107,0.17055353471804457,94.164,0.44611517801880834,86.3
108,0.17032333163311109,94.168,0.36842515945434573,88.8
109,0.16801365089538456,94.404,0.4154773713648319,86.63
110,0.16375094225339573,94.348,0.4018139347434044,87.18
111,0.16347398398363072,94.352,0.3421253976225853,89.25
112,0.1547815283507947,94.718,0.28961768351495265,90.55
113,0.15254267481396266,94.784,0.3551198008656502,88.88
114,0.15441834695084625,94.708,0.34238565728068354,89.1
115,0.15213552742358058,94.844,0.3971982215344906,87.64
116,0.14724919448613816,94.888,0.30576621420681477,90.26
117,0.14283943389687698,95.122,0.3284431812167168,90.05
118,0.1413447989241394,95.228,0.30191612578928473,90.46
119,0.13872535639178113,95.282,0.27557199373841285,91.33
120,0.1340608596325378,95.44,0.3147778441011906,90.17
121,0.12821901795428123,95.566,0.2927720006555319,90.9
122,0.1313982743560277,95.556,0.31750809252262113,90.02
123,0.12655992766894647,95.636,0.3122245308756828,90.57
124,0.11912284959155275,95.906,0.338553823530674,89.62
125,0.12027834701682906,95.906,0.3017491748183966,90.55
126,0.11756382672511556,96.014,0.3151318636536598,90.54
127,0.11738241315269105,95.97,0.3153081387281418,90.2
128,0.11088075562644645,96.218,0.310576051697135,90.81
129,0.10888292279351702,96.308,0.2994103705883026,90.64
130,0.10476366793522444,96.43,0.3065164822340012,91.15
131,0.10140578070050463,96.616,0.3016754251718521,90.85
132,0.09710008742006691,96.696,0.28454601876437663,91.67
133,0.09381612963364709,96.844,0.3265810269117355,90.89
134,0.09604584547164648,96.73,0.37289513513445854,89.06
135,0.09075412732999191,96.93,0.2773228024691343,91.5
136,0.0886910014411868,96.988,0.3424955198168755,89.73
137,0.08930532680943494,96.996,0.2858359771221876,91.33
138,0.08219396508753757,97.266,0.3060405320674181,91.11
139,0.07773392109910164,97.37,0.3341003325581551,90.43
140,0.07328773682932262,97.48,0.2687703511118889,92.26
141,0.07112232845066987,97.648,0.2576382251083851,92.57
142,0.07654927382269479,97.374,0.3188374054431915,91.03
143,0.06736690533178313,97.772,0.2925452069938183,91.59
144,0.06217764858680461,97.892,0.3367189411818981,90.81
145,0.05947989243490007,97.982,0.27309455297887325,92.44
146,0.058004915335541946,98.032,0.28219361051917075,92.08
147,0.057770940618079795,98.04,0.2831167497485876,92.18
148,0.05582704399343189,98.17,0.26958682961761954,92.48
149,0.046223294494859395,98.504,0.24591083612293005,93.14
150,0.04624868163367367,98.484,0.25954889245331286,92.84
151,0.04521621510748516,98.53,0.2500750706344843,92.94
152,0.04384079401421806,98.544,0.29498921863734723,91.9
153,0.03704535461190488,98.842,0.24892557993531228,93.16
154,0.03267620617042646,98.954,0.2527741474658251,93.0
155,0.04160966030429201,98.612,0.23709648363292218,92.99
156,0.02703204146012321,99.21,0.26361386440694334,92.75
157,0.026268507389689954,99.214,0.2718015667051077,92.72
158,0.026125985712213133,99.224,0.2327277135848999,93.74
159,0.021111877184942403,99.312,0.24533373206853867,93.56
160,0.021630174149294645,99.326,0.24231956847012043,93.83
161,0.02070206223184343,99.36,0.22782617263495922,93.82
162,0.017169452815428567,99.488,0.2514341825246811,93.65
