Epoch,train_loss,train_acc,val_loss,val_acc
88,0.21569733033933297,92.6,0.4134630326926708,86.57
89,0.2162590037335825,92.572,0.45734213918447497,85.91
90,0.2146368142398422,92.682,0.4189374703168869,87.01
91,0.21119284948043507,92.828,0.33113911777734756,89.08
92,0.21315741373221284,92.732,0.33865286931395533,89.02
93,0.21310428343236903,92.716,0.39494998767971995,87.18
94,0.20514906079644132,93.022,0.3491193327307701,88.95
95,0.20441827566727347,92.984,0.3868182076513767,88.02
96,0.19636599849099698,93.514,0.3547773551940918,88.58
97,0.19868423793550646,93.284,0.3740425388514996,87.95
98,0.18978446928779488,93.398,0.3533121905475855,89.11
99,0.19664368093432977,93.26,0.3653145731985569,88.23
100,0.19397348622836724,93.408,0.33597911410033704,88.87
101,0.18749620847384948,93.614,0.3733028073608875,88.45
102,0.19381275214731236,93.432,0.3534039003401995,88.97
103,0.18188916099117236,93.862,0.5437586402893066,83.31
104,0.18544578371221757,93.542,0.3842430278658867,88.21
105,0.1792518598268099,93.828,0.29362130254507063,90.69
106,0.17381770266672533,94.078,0.34699831396341324,89.04
107,0.16963413180521383,94.196,0.32942109771072864,89.16
108,0.1681990331358007,94.268,0.3043724264204502,90.15
109,0.16324824798861734,94.358,0.2875032079219818,90.5
110,0.1628912786769745,94.48,0.36100640416145324,88.68
111,0.1618277504373237,94.388,0.30729769021272657,90.16
112,0.16296138583927813,94.582,0.3313843609392643,89.26
113,0.1543164852330142,94.676,0.32202472746372224,89.87
114,0.15732650083425403,94.66,0.33083855748176577,89.45
115,0.14589154230587928,95.012,0.3217410223931074,90.01
116,0.15087551060501878,94.85,0.3562861416488886,88.34
117,0.14133914862104388,95.2,0.34696547985076903,89.15
118,0.14589880936590913,95.048,0.27562350407242775,91.24
119,0.13637375294247553,95.388,0.356801914870739,88.92
120,0.13996915473505053,95.208,0.32763698816299436,89.78
121,0.13069849856712323,95.582,0.3646920721977949,88.95
122,0.12931178656914044,95.628,0.2835944940149784,90.97
123,0.1310455979841292,95.48,0.2757620369270444,91.11
124,0.12474749265405376,95.77,0.2973495507240295,90.87
125,0.12000752184206567,95.892,0.2770116150379181,90.99
126,0.12095804135684314,95.878,0.30517451226711273,90.49
127,0.11617369471055924,95.982,0.2778439835458994,91.33
128,0.10914883479628416,96.328,0.2737462142109871,91.58
129,0.11419894972153942,96.114,0.3514003869891167,89.24
130,0.10352813765940154,96.454,0.29516610994935033,91.2
131,0.10238547015296834,96.512,0.38970344588160516,88.84
132,0.10084316867125004,96.608,0.28934894807636735,91.34
133,0.09673096981290204,96.708,0.28071394458413124,91.6
134,0.09227331626750625,96.982,0.3836185900866985,89.24
135,0.09446461360110804,96.778,0.2784241246432066,91.71
136,0.08784638283073978,97.058,0.30077448680996893,91.03
137,0.08348187673694032,97.198,0.2701790556870401,91.85
138,0.09029005919976155,96.948,0.277765489295125,91.43
139,0.0789636383357141,97.382,0.27084870770573616,91.73
140,0.07876215129852523,97.328,0.27323197543621064,91.81
141,0.06902995894250967,97.72,0.31959249198436734,90.83
142,0.07086495445598193,97.624,0.2755352120101452,91.89
143,0.065838680628811,97.842,0.27057990737259385,92.3
144,0.06492132676141266,97.79,0.270795236825943,92.15
145,0.061723763111245146,97.958,0.27179390475153925,92.15
146,0.05985338495725104,97.992,0.29454822406172754,91.55
147,0.05774297858433574,98.028,0.33038003236055374,90.99
148,0.055553107386659785,98.158,0.25252051174640655,92.66
149,0.05087009815694502,98.328,0.24626607239246368,92.81
150,0.045338682449229846,98.534,0.2396090966463089,93.21
151,0.04751393021515492,98.454,0.26931520089507105,92.61
152,0.040357025795142214,98.672,0.25487967908382414,92.65
153,0.039861417363595476,98.698,0.2635767283290625,92.84
154,0.03800792762499941,98.75,0.2640465992689133,92.95
155,0.03614566077375808,98.846,0.23708294712007047,93.46
156,0.033546037014449956,98.936,0.22238584510982037,93.64
157,0.031170170882816813,98.998,0.24862982511520385,93.34
158,0.030464137101645968,99.038,0.2525855964422226,93.25
159,0.028730463303263534,99.074,0.23490823287516832,93.41
160,0.025894830322555264,99.152,0.24672368213534354,93.53
161,0.021946520656537828,99.304,0.22299453515559434,93.85
162,0.018064389580532032,99.452,0.22071296844631433,94.05
163,0.018281890050796293,99.45,0.24516621939837932,93.51
164,0.014521897489400318,99.57,0.22768940430134535,94.08
165,0.012821490770382115,99.64,0.2234184728190303,94.02
166,0.011421585627033583,99.686,0.23345994099974632,94.26
167,0.010431847605339783,99.694,0.2170392521470785,94.46
168,0.008072340509632741,99.81,0.2032797729037702,94.7
169,0.006703180614966052,99.858,0.19476684597320854,94.87
170,0.005698537869650461,99.856,0.18850479025393724,95.23
171,0.0040062912060972065,99.92,0.18585926350206136,95.15
172,0.004638931398098941,99.908,0.20141581282019616,94.91
173,0.0032312893463522577,99.958,0.18535945354029537,95.14
174,0.002859243036955214,99.968,0.186964120445773,95.29
175,0.0033149572328695326,99.954,0.19223132889717817,95.01
176,0.0027274421197088328,99.972,0.18240821548737585,95.18
177,0.002434086731022886,99.976,0.18491021260619164,95.21
178,0.0025944276111405295,99.964,0.18118873056024312,95.24
179,0.002337515617058615,99.976,0.1771641355752945,95.42
180,0.0020773083181775476,99.982,0.1747566758003086,95.47
181,0.001960297978585562,99.986,0.17306491590104997,95.48
182,0.002044562209883462,99.982,0.17488838288001715,95.54
183,0.001995333671079153,99.988,0.17579341212287544,95.42
184,0.0019710031650660327,99.988,0.17535269364248962,95.45
185,0.0017805520642806044,99.992,0.174947127988562,95.46
186,0.0017413312570451547,99.994,0.17324511383194477,95.57
187,0.0016884401909854558,99.998,0.17191548648290336,95.57
188,0.001710225745816441,99.996,0.1691717368736863,95.58
189,0.001646526573199655,99.998,0.1732539234403521,95.56
190,0.00173113779748416,99.994,0.1706679763831198,95.64
191,0.0018515863462977703,99.984,0.17051684002391995,95.53
192,0.0017123906575429164,99.99,0.17308238726109265,95.58
193,0.0016537235401894736,99.996,0.17052046550437808,95.61
194,0.001622271500146755,99.996,0.17135797443799675,95.57
195,0.0017856845356490644,99.988,0.17106764560565352,95.54
196,0.0016768454723512692,99.996,0.17033333846367896,95.69
197,0.001800818629015018,99.994,0.1707256764639169,95.64
198,0.0015422370251449173,99.998,0.16990439631044865,95.63
199,0.001635578376433962,99.994,0.17182004881091417,95.55
200,0.0016213975438271718,99.996,0.1712705961521715,95.52
